Table No.18 (C),,,,,,,,
"STATEMENT ON REMITTANCE-WISE FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
29,RELIGARE ENTERPRISES LTD,Belgium,Apoorva Prakash Doshi,NEW DELHI,OTHER FINANCIAL SERVICES N.E.C,0.01,0.00,
30,A-SQUARE HEALTHCARE VENTURES PVT LTD,Belgium,Romain Rutten,MUMBAI,Management consultancy activities,1.20,0.02,
31,HYTECH SEED INDIA PRIVATE LIMITED,Belgium,10 Individuals,HYDERABAD,Research and experimental development on natural sciences and engineering,6.73,0.11,
32,VITRAAG INDIA PVT LTD,Belgium,Vitraag BVBA,MUMBAI,"Working of diamonds and other precious and semi-precious stones
including the working of industrial quality",50.00,0.80,
33,CONNECT LANGUAGE CONSULTANCY PVT LTD,Brazil,MARCIO SILVA DE ALMEIDA,PANAJI,Other educational services n.e.c.,0.05,0.00,
34,CONNECT LANGUAGE CONSULTANCY PVT LTD,Brazil,MS PATRICIA FERREIRA ALMEIDA,PANAJI,Other educational services n.e.c.,0.05,0.00,
35,RUSSIAN PREMIUM SPIRITS (INDIA) PRIVATE,Bulgaria,RUSSIAN PREMIUM SPIRITS INTERNATIONAL LT,NEW DELHI,"Distilling, rectifying and blending of spirits",5.58,0.09,
36,RUSSIAN PREMIUM SPIRITS (INDIA) PRIVATE,Bulgaria,RUSSIAN PREMIUM SPIRITS INTERNATIONAL LT,NEW DELHI,"Distilling, rectifying and blending of spirits",3.91,0.06,
37,ILSC INDIA PVT LTD,Canada,ILSC (SOUHT ASIA) INC,NEW DELHI,Other educational services n.e.c.,10.81,0.17,
38,ILSC INDIA PVT LTD,Canada,ILSC (SOUHT ASIA) INC,NEW DELHI,Other educational services n.e.c.,2.18,0.03,
39,CLEARFORD INDIA PVT LTD,Canada,CLEARFORD INDUSTRIES INC,NEW DELHI,The operation and maintenance of sewer systems,4.60,0.07,
40,CLEARFORD INDIA PVT LTD,Canada,SC STORMONT HOLDINGS INC,NEW DELHI,The operation and maintenance of sewer systems,0.00,0.00,
41,CLEARFORD INDIA PVT LTD,Canada,CLEARFORD INDUSTRIES INC,NEW DELHI,The operation and maintenance of sewer systems,0.78,0.01,
42,CLEARFORD INDIA PVT LTD,Canada,SC STORMONT HOLDINGS INC,NEW DELHI,The operation and maintenance of sewer systems,0.00,0.00,
43,CLEARFORD INDIA PVT LTD,Canada,CLEARFORD INDUSTRIES INC,NEW DELHI,The operation and maintenance of sewer systems,2.00,0.03,
44,CLEARFORD INDIA PVT LTD,Canada,SC STORMONT HOLDINGS INC,NEW DELHI,The operation and maintenance of sewer systems,0.00,0.00,
45,ILSC INDIA PVT LTD,Canada,ILSC (SOUTH ASIA) INC,NEW DELHI,Other educational services n.e.c.,2.33,0.04,
46,FACES COSMETICS INDIA PVT LTD,Canada,FACES COSMETICS INC,MUMBAI,"Manufacture of cosmetics and toileteries (includes manufacture of preshave, shaving or after shave preparations;",12.31,0.20,
47,THE SOUND BRAND CONSULTING AND STRATEGIC,Canada,The Sound Research Inc,MUMBAI,Other business support service activities n.e.c.,0.10,0.00,
48,BUBUGAO COMMUNICATION PRIVATE LIMITED,Canada,ZHOU SHUNXIANG,JAIPUR,"Wholesale of telephone, mobile phone and communications equipment and parts",27.00,0.43,
49,JUNGLE MOTELS PVT.LTD.,Canada,Daniel Harris Akler,KANPUR,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",1.87,0.03,
50,VANESA WELLNESS PRIVATE LIMITED,Canada,"Singuru Corporation, Canada",HYDERABAD,Hairdressing and other beauty treatment,0.77,0.01,
51,NASS TECHNICAL CONSULTING SERVICES PRIVA,Canada,GV Shankar,CHENNAI,Educational support services,0.11,0.00,
52,NASS TECHNICAL CONSULTING SERVICES PRIVA,Canada,Sabitha Shankar,CHENNAI,Educational support services,0.11,0.00,
53,NASS TECHNICAL CONSULTING SERVICES PRIVA,Canada,Mousumi Gautam,CHENNAI,Educational support services,0.18,0.00,
54,CPPIB INDIA ADVISORS PVT LTD,Canada,CPPIB INDIA HOlding Inc,MUMBAI,Activities auxiliary to financial service activities n.e.c.,245.20,3.93,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
55,LUXURY QUOTIENT INDIA PRIVATE LIMITED,Canada,LUXURY QUOTIENT INTERNATIONAL INC,NEW DELHI,Wholesale trade via e-commerce excluding activities of commission agents,10.00,0.16,
56,LUXURY QUOTIENT INDIA PRIVATE LIMITED,Canada,LUXURY QUOTIENT INTERNATIONAL INC,NEW DELHI,Wholesale trade via e-commerce excluding activities of commission agents,5.02,0.08,
57,ENABIL INDIA PRIVATE LIMITED,Canada,1322601 ALBERTA LIMITED,BANGALORE,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",0.00,0.00,
58,CANALTA STEELS AND ALLOYS INDIA PRIVATE,Canada,1662266 alberta limited,CHENNAI,Manufacture of other iron and steel casting and products thereof,26.99,0.43,
59,VANESA WELLNESS PRIVATE LIMITED,Canada,Singuru Corporation,HYDERABAD,Hairdressing and other beauty treatment,1.60,0.03,
60,LUXURY QUOTIENT INDIA PRIVATE LIMITED,Canada,LUXURY QUOTIENT INTERNATIONAL INC,NEW DELHI,Wholesale trade via e-commerce excluding activities of commission agents,9.74,0.16,
61,SANKALP SEMICONDUCTOR PVT. LTD.,Canada,DAN VICTOR CLIEN,BANGALORE,Providing software support and maintenance to the clients,2.69,0.04,
62,ENABIL INDIA PRIVATE LIMITED,Canada,ENABIL SOLUTIONS LTD,BANGALORE,"Writing , modifying, testing of computer program to meet the
needs of a particular client excluding web-page",0.50,0.01,
63,LEIGHTON CONTRACTORS (INDIA) PVT LTD,Caymen Islands,LEIGHTON INTERNATIONAL LIMITED,MUMBAI,Other civil engineering projects n.e.c.,926.10,14.83,
64,LEIGHTON CONTRACTORS (INDIA) PVT LTD,Caymen Islands,LEIGHTON INDIA CONTRACTORS PRIVATE LIMIT,MUMBAI,Other civil engineering projects n.e.c.,"1,600.00",25.62,
65,AQUAIGINS TECHNOLOGIES PVT LTD,Channel Islands,WATERLOGIC PLC,KANPUR,Manufacture of electric fans (except exhaust fans),7.84,0.13,
66,MAYAR INFRASTRUCTURE DEVELOPMENT PRIVATE,China,ADONIS LTD,NEW DELHI,Real estate activities with own or leased property,9.00,0.14,
67,NGTC GEMMOLOGICAL GRADING INDIA PVT LTD,China,DING TING,MUMBAI,"Other professional, scientific and technical activities n.e.c.",25.75,0.41,
68,CHINDIA HOLIDAY PVT LTD,China,"Bingxian Li, China",HYDERABAD,Tour operator activities,0.60,0.01,
69,FANGS TECHNOLOGY PRIVATE LIMITED,China,Shoujun Sun,CHENNAI,"Wholesale of telephone, mobile phone and communications equipment and parts",0.30,0.00,
70,PRACHIN COMMODITIES PVT LTD,China,Xiaoli Hou,MUMBAI,"Activities of commission agents,
brokers dealing in wholesale trade of agricultural raw material, live",0.90,0.01,
71,BUBUGAO COMMUNICATION PRIVATE LIMITED,China,WANG CHANG QING,JAIPUR,"Wholesale of telephone, mobile phone and communications equipment and parts",3.00,0.05,
72,SHANDONG HEAVY INDUSTRY INDIA PVT LTD,China,Weichai Power Hongkong International Dev,NEW DELHI,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines",252.44,4.04,
73,WUTONG TELECOMMUNICATIONS INDIA PRIVATE,China,JIANGSU WUTONG COMMUNICATIONS CO LTD,NEW DELHI,"Wholesale of radio, television and other consumer electronics including CD/ DVD players and recorder",5.97,0.10,
74,RELIGARE ENTERPRISES LTD,China,Suresh Tekchand Nanvani,NEW DELHI,OTHER FINANCIAL SERVICES N.E.C,6.28,0.10,
75,WANFENG ALUMINUM WHEEL (INDIA) PRIVATE L,China,ZHEJIANG WANFENG MOTOCYCLE WHEEL CO LTD,NEW DELHI,"Manufacture of diverse parts and accessories for motor vehecles sucs as brakes, gearboxes, axles, road",272.25,4.36,
76,PRACHIN COMMODITIES PVT LTD,China,Zhang Miaolin,MUMBAI,"Activities of commission agents, brokers dealing in wholesale trade of agricultural raw material, live",0.90,0.01,
77,CHINDIA ENTERPRISE PVT LTD,China,Li Bingxian,HYDERABAD,"Activities of commission agents dealing in wholesale trade in machinery & equipment, other than transport",0.05,0.00,
78,CHINDIA HOLIDAY PVT LTD,China,Bingxian Li,HYDERABAD,Tour operator activities,0.61,0.01,
79,ANUTTAM DEVELOPERS  PVT LTD,Cyprus,PERMINDO LTD,MUMBAI,Construction and maintenance of industrial facilities such as refineries chemical plants etc.,93.79,1.50,
80,FRESHPAY IT SOLUTIONS PVT LTD,Cyprus,Akhron Finance Ltd,NEW DELHI,Activities of other commission agents n.e.c. (including commission agents working in emerging areas for,5.13,0.08,
81,FRESHPAY IT SOLUTIONS PVT LTD,Cyprus,Bonustry LTD,NEW DELHI,"Activities of other commission agents n.e.c. (including commission
agents working in emerging areas for",3.89,0.06,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
82,,,,,,(In Rs million),(In US$ million),
,VIRTUAL EXPO & DIRECTORIES (INDIA) PVT,Cyprus,IMC BUSINESS GLOBAL PLC,NEW DELHI,"Other data processing, hosting and related activities n.e.c.",10.54,0.17,
83,FRESHPAY IT SOLUTIONS PVT LTD,Cyprus,Akhron Finance Ltd,NEW DELHI,Activities of other commission agents n.e.c. (including commission agents working in emerging areas for,2.97,0.05,
84,FRESHPAY IT SOLUTIONS PVT LTD,Cyprus,Bonustry Ltd,NEW DELHI,Activities of other commission agents n.e.c. (including commission agents working in emerging areas for,1.64,0.03,
85,FRESHPAY IT SOLUTIONS PVT LTD,Cyprus,Gisoro Global INc,NEW DELHI,Activities of other commission agents n.e.c. (including commission agents working in emerging areas for,7.02,0.11,
86,FRESHPAY IT SOLUTIONS PVT LTD,Cyprus,Akhron Finance Ltd,NEW DELHI,Activities of other commission agents n.e.c. (including commission agents working in emerging areas for,7.18,0.11,
87,PIEDMONT DEVELOPMENT CO PVT LTD,Cyprus,LINKWELL LTD,NEW DELHI,Management consultancy activities,15.41,0.25,
88,FRESHPAY IT SOLUTIONS PVT LTD,Cyprus,Akhron Finance ltd,NEW DELHI,Activities of other commission agents n.e.c. (including commission agents working in emerging areas for,1.70,0.03,
89,FRESHPAY IT SOLUTIONS PVT LTD,Cyprus,Akhron Finance Ltd,NEW DELHI,Activities of other commission agents n.e.c. (including commission agents working in emerging areas for,18.21,0.29,
90,FRESHPAY IT SOLUTIONS PVT LTD,Cyprus,Akhron Finance Ltd,NEW DELHI,Activities of other commission agents n.e.c. (including commission agents working in emerging areas for,7.02,0.11,
91,FRESHPAY IT SOLUTIONS PVT LTD,Cyprus,Akhron Finance Ltd,NEW DELHI,Activities of other commission agents n.e.c. (including commission agents working in emerging areas for,9.36,0.15,
92,FRESHPAY IT SOLUTIONS PVT LTD,Cyprus,Akhron Finance Ltd,NEW DELHI,Activities of other commission agents n.e.c. (including commission agents working in emerging areas for,3.79,0.06,
93,FRESHPAY IT SOLUTIONS PVT LTD,Cyprus,Bonustry Ltd,NEW DELHI,Activities of other commission agents n.e.c. (including commission agents working in emerging areas for,28.71,0.46,
94,ISOLUX CORSAN POWER CONCESSIONS INDIA PR,Cyprus,ISOLUX CORSAN ENERGY,NEW DELHI,"Electric power generation and
transmission by nuclear power plants",98.60,1.58,
95,SANTE NUTRACEUTICALS PRIVATE LIMITED,Cyprus,PRAVINOL ENTERPRISES LTD,NEW DELHI,MANUFACTURE OF AYURVEDIC OR UNANI PHARMACEUTICAL PREPARATION,6.06,0.10,
96,SANTE NUTRACEUTICALS PRIVATE LIMITED,Cyprus,PRAVINOL ENTERPRISES LTD,NEW DELHI,MANUFACTURE OF AYURVEDIC OR UNANI PHARMACEUTICAL PREPARATION,5.87,0.09,
97,COLEUS DEVELOPERS P. LTD.,Cyprus,Boracim Limited,NEW DELHI,REAL ESTATE ACTIVITIES,24.80,0.40,
98,ROXUL ROCKWOOL TECHNICAL INSULATION INDI,Denmark,ROCKWOOL INTERNATIONAL A/S,AHMEDABAD,"Manufacture of insulation boards of vegetable fibre, straw or wood waste, agglomerated with cement &",60.00,0.96,
99,ROXUL ROCKWOOL TECHNICAL INSULATION INDI,Denmark,ROCKWOOL INTERNATIONAL A/S,AHMEDABAD,"Manufacture of insulation boards of vegetable fibre, straw or wood waste, agglomerated with cement &",127.40,2.04,
100,MOIRAE GENERICS PVT LTD,Denmark,jacob sporon fiedler,NEW DELHI,Wholesale of pharmaceutical and medical goods,0.00,0.00,
101,VALAR ADITI SOCIAL SERVICES FINANCE PVT,Denmark,Best Seller Fund,MUMBAI,"Other financial service activities, except insurance and pension funding activities, n.e.c.",0.15,0.00,
102,BESTSELLER FASHION INDIA PVT LTD,Denmark,BESTSELLER A/S,MUMBAI,"Wholesale of other households goods, n.e.c. [Includes wholesale of household equipment and appliances,",330.00,5.28,
103,UPM INDIA PVT LTD,Finland,UPM-KYMMENE OYJ,MUMBAI,"Manufacture of paper board, straw board",49.00,0.78,
104,ELEMATIC INDIA PRIVATE LIMITED,Finland,ELEMATIC OY AB,NEW DELHI,Architectural and engineering activities and related technical consultancy,19.27,0.31,
105,UPM INDIA PVT LTD,Finland,UPM-KYMMENE OYJ,MUMBAI,"Manufacture of paper board, straw",49.00,0.78,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,board,,,
106,SWECO INDIA PVT LTD (EARFINMAP CONSULTIN,Finland,AARO KOHONEN OY,NEW DELHI,Other civil engineering projects n.e.c.,2.30,0.04,
107,MOVENTAS GEARS INDIA PVT LTD,Finland,Moventas holdings Oy,CHENNAI,"Manufacture of bearings, gears, gearing and driving elements",5.82,0.09,
108,METSO INDIA PRIVATE LIMITED (EAR:METSO M,Finland,"METSO MINERALS OY., FINLAND",NEW DELHI,"Manufacture of other machinery for mining, quarrying and construction n.e.c.",800.00,12.81,
109,AHLSTROM FIBER COMPOSITES INDIA PVT LTD,Finland,AHLSTROM OYJ,NEW DELHI,Manufacture of other primary paper materials including composite paper and paper board n.e.c.,510.00,8.17,
110,ARCELOR NEEL TAILORED BLANK PVT LTD,France,Arcelor Mittal Tailored Blanks,NEW DELHI,Manufacture of other fabricated metal products n.e.c.,25.00,0.40,
111,BANSARD INDIA PRIVATE LIMITED,France,Bansard International,NEW DELHI,"Support service at railway stations, bus stations, bridges etc.",0.50,0.01,
112,SAIRA ASIA INTERIORS PVT. LTD.,France,SIMEST SPA,AHMEDABAD,"Manufacture of specialized parts of railway or tramway locomotives or of rolling stock (bogies, axles",68.00,1.09,
113,ADANI CMA MUNDRA TERMINAL PRIVATE LIMITE,France,CMA TERMINALS,AHMEDABAD,Cargo handling incidental to water transport,303.95,4.87,
114,SYSTEMES MOTEURS INDIA PRIVATE LIMITED (,France,SYSTEMES MOTEURS S.A.S,NEW DELHI,"Manufacture of other general purpose machinery n.e.c. ( fans intended for industrial applications, exhaust",84.92,1.36,
115,ALBA ASIA P L(ABGBULK HANDLING PL),France,Louis Dreyfus Armateurs S.A.S,MUMBAI,Cargo handling incidental to water transport,98.00,1.57,
116,OFIC BUILDING MATERIALS INDIA PRIVATE LI,France,ONDULINE S.A,BANGALORE,"Wholesale of construction materials (sand, gravel etc.)",32.92,0.53,
117,SKILLS OUTSOURCETHINK PRIVATE LIMITED,France,CEDRIC SERGE MARC DIJON,BANGALORE,Providing software support and maintenance to the clients,0.10,0.00,
118,SQUAD FORGING INDIA PRIVATE LIMITED,France,SETFORGE SOCIETE NOUVELLE,BANGALORE,"Forging, pressing, stamping and roll-forming of metal; powder metallurgy",6.20,0.10,
