Table No.19 (b),,,,,,,,
"STATEMENT ON REMMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS RECEIVED BY ACQUISITION OF
26,SOLAR ARISE INDIA PROJECTS PVT LTD,Singapore,CORE INFRASTRUCTURE INDIA FUND PTE LTD,REGION NOT INDICATED,PROMOTE OR INVEST IN SOLAR POWER GENERATING PROJECTS IN INDIA,0.06,0.00,
27,DEGUSTIBUS HOSPITALITY PVT LTD,Mauritius,INDIUM V MAURITIUS HOLDINGS LTD,REGION NOT INDICATED,HOTELS AND RESTAURANTS,78.42,1.23,
28,MONARCH CATALYST PVT LTD,Netherlands,EVONIK INTERNATIONAL HOLDING BV,REGION NOT INDICATED,DEVELOPING MANUFACTURING AND SELLING OF CATALYSTS,77.26,1.21,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
29,FUJIN POWER PVT LTD,Spain,ACCIONA ENERGIA SA,REGION NOT INDICATED,"GENERATION, DISTRIBUTION AND TRANSMISSION OF POWER USING NON CONVENTIONAL ENERGY SOURCES",0.00,0.00,
30,TAPPLENT TECHNOLOGIES INDIA PVT LTD,U.S.A,TAPPLENT INC,REGION NOT INDICATED,SOFTWARE DEVELOPMENT,0.13,0.00,
31,RHODIA SPECIALITY CHEMICALS INDIA LTD,Belgium,SOVAY SA,REGION NOT INDICATED,"MANUFACTURE, MARKETING AND TRADING OF CHEMICALS",8.21,0.13,
32,ARIYA INTERNATIONAL LTD,Mauritius,ARIYA INVESTMENTS AND HOLDINGS,REGION NOT INDICATED,BUSINESS SUPPORT SERVICES ACTIVITIES,3.19,0.05,
33,MONARCH CATALYST PVT LTD,Netherlands,EVONIK INTERNATIONAL HOLDING BV,REGION NOT INDICATED,DEVELOPING MANUFACTURING AND SELLING OF CATALYSTS,222.91,3.50,
34,LCL LOGISTIX (INDIA) PVT LTD,France,CMA CGM LOGISTICS,REGION NOT INDICATED,"FREIGHT FORWARDING OPERATIONS, WAREHOUSING, TRANSPORTATION AND COASTAL SHIPPING",520.00,8.17,
35,KONTRON TECHNOLOGY INDIA PVT LTD,Germany,KONTRON AG,REGION NOT INDICATED,"IMPORT, MARKET, SALE AND SUPPORT EMBEDDED COMPUTER PRODUCTS AND TO MANUFACTURE, ASSEMBLE, INTEGRATE COMPUTER PRODUCTS AND RELATED SERVICES",8.49,0.13,
36,MAX WATT TURBINES PVT LTD,Germany,MAN DIESEL & TURBO SE,REGION NOT INDICATED,MANUFACTURING OF TURBINES,20.00,0.31,
37,KANAV PROJECT MANAGERS AND CONSULTANTS P,U.S.A,SINGHAL AND CO INC,REGION NOT INDICATED,ARCHITECHTURAL AND PROJECT MANAGEMENT SERVICES,0.05,0.00,
38,THINKSYS SOFTWARE PVT LTD,U.S.A,THINKSYS INC,REGION NOT INDICATED,BUSINESS OF IT AND DATA PROCESSING,24.94,0.39,
39,PANASONIC APPLIANCES INDIA COMPANY LTD,Japan,PANASONIC CORPORATION,REGION NOT INDICATED,MANUFACTURE OF MIXTURE GRINDER AND ELECTRIC RICE COOKER,70.01,1.10,
40,SERVICEBERRY TECHNOLOGIES PVT LTD,British Virginia,ACCION LABS (BVI) INC,REGION NOT INDICATED,IT AND SOFTWARE PROFESSIONAL SERVICES,15.00,0.24,
41,MONARCH CATALYST PVT LTD,Netherlands,EVONIK INTERNATIONAL HOLDING BV,REGION NOT INDICATED,DEVELOPING MANUFACTURING AND SELLING OF CATALYSTS,258.77,4.07,
42,LENDINGKART TECHNOLOGIES PVT LTD,Mauritius,SAAMA CAPITAL III LTD,REGION NOT INDICATED,"CONSULTANCY SERVICES, DEVELOPMENT, IMPLEMENTATION OF COMPUTER SOFTWARE",0.05,0.00,
