Table No.19 (b),,,,,,,,
"STATEMENT ON REMMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS RECEIVED BY ACQUISITION OF
37,"FORSYS SOFTWARE
INDIA PRIVATE LIMITED, P",U.S.A,"FORSYS INC, 6036
STEVENSON BLVD FREMONT","REGION
NOT INDICATED","Writing, modifying, testing of computer
program to meet the needs of a particular client excluding web-page designing",0.48,0.01,
38,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Cargo handling incidental to water transport,468.49,7.36,
39,ADANI POWER LTD,UAE,"EMERGING MARKET INVESTMENT DMCC -
UNITED","REGION NOT
INDICATED",Electric power generation by coal based thermal power plants,123.10,1.93,
40,DORNE REALTY PVT LTD,Mauritius,TAURUS TRAVANCORE HOLDINGS 2 - MAURITIUS,REGION NOT INDICATED,Construction of buildings carried out on own-account basis or on a fee or contract basis,0.05,0.00,
41,"PRUNE DIGITAL
CONSUMER SOLUTIONS PVT LTD",United Kingdom,"SRIDHAR RAM
SETHURAMAN - UNITED KINGDOM","REGION
NOT INDICATED","Other data processing, hosting and related activities n.e.c.",0.00,0.00,
42,Integrated Clean Room Technologies Priva,Japan,Takasago Thermal Engineering Co Ltd / Ja,REGION NOT INDICATED,Manufacture of other fabricated metal products n.e.c.,240.98,3.79,
43,ADANI POWER LTD,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Electric power generation by coal based thermal power plants,122.36,1.92,
44,Aura SemiConductor Private Limited,Virgin Islands(US),Aim Core Holdings Limited,"REGION NOT
INDICATED",Other specialized design activities n.e.c.,381.74,6.00,
45,Sharekhan Ltd.,France,"BNP Paribas SA, France",REGION NOT INDICATED,Security and commodity contracts brokerage,1.51,0.02,
46,ECOCERT INDIA PVT LTD,France,ECOCERT SA,"REGION
NOT INDICATED",Technical testing and analysis,8.00,0.13,
47,Bear Falls Plantation Resort Private Lim,Switzerland,"Pavan Sukhdev, Switzerland",REGION NOT INDICATED,Growing of tea,3.33,0.05,
48,Aura SemiConductor Private Limited,Virgin Islands(US),Aim Core Holdings Limited,"REGION NOT
INDICATED",Other specialized design activities n.e.c.,381.78,6.00,
49,BLUEALLY INFOTECH INDIA PVT LTD,U.S.A,BLUEALLY TECHNOLOGY SOLUTIONS LLC,REGION NOT INDICATED,Other information technology and computer service activities n.e.c.,0.92,0.01,
50,Karadi Caves Plantation,Switzerland,"Pavan Sukhdev,",REGION,Growing of tea,3.33,0.05,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,Resort Private L,,Switzerland,NOT INDICATED,,,,
51,VENUS ETHOXYETHERS PRIVATE LIMITED,U.S.A,"Harcros India Llc, Usa",REGION NOT INDICATED,Manufacture of organic and inorganic chemical compounds n.e.c.,13.55,0.21,
52,Aura SemiConductor Private Limited,Virgin Islands(US),Aim Core Holdings Limited,"REGION
NOT INDICATED",Other specialized design activities n.e.c.,381.84,6.00,
53,Busybee Logistics Solutions Private Limi,Singapore,Alibaba.com Singapore E- Commerce Private,REGION NOT INDICATED,Courier activities,9.13,0.14,
54,Skymet Weather Services Private Limited,Luxembourg,"Insuresilience Investment Fund,
SICAV RA","REGION NOT
INDICATED",Weather forecasting activities,42.71,0.67,
55,IMPRESARIO ENTERTAINMENT AND HOSPITALITY,Singapore,"SENSATIONAL EATERY PTE LTD, SINGAPORE",REGION NOT INDICATED,Bars and Restaurants with bars,5.85,0.09,
56,RIVIGO SERVICES PRIVATE LIMITED,Mauritius,"SAIF Partners India V Limited ,MAURITIUS","REGION NOT
INDICATED",Motorised road freight transport,172.31,2.71,
57,Step Estate Planning India Private Limit,United Kingdom,The Society of Trust and Estate Practiti,REGION NOT INDICATED,Activities of professional membership organizations,0.03,0.00,
58,"LCL LOGISTIX INDIA PVT LTD, 220 SAI COMM",France,"CMA CGM LOGISTICS, 4 QUAI D ARENC
13235","REGION
NOT INDICATED",Sea and coastal freight water transport,201.39,3.16,
59,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Cargo handling incidental to water transport,470.00,7.39,
60,"ADANI PORTS AND SPECIAL ECONOMIC
ZONE LT",UAE,"EMERGING MARKET INVESTMENT DMCC -
UNITED","REGION NOT
INDICATED",Cargo handling incidental to water transport,805.54,12.66,
61,DORNE REALTY PVT LTD,Mauritius,TAURUS TRAVANCORE HOLDINGS 2 - MAURITIUS,REGION NOT INDICATED,Construction of buildings carried out on own-account basis or on a fee or contract basis,0.05,0.00,
62,PHENOMENON DEVELOPERS PVT LTD,Mauritius,STRAND DEVELOPERS MAURITIUS LTD - MAURIT,REGION NOT INDICATED,Construction of buildings carried out on own-account basis or on a fee or contract basis,0.50,0.01,
63,Sharekhan Ltd.,France,"BNP Paribas SA, France","REGION NOT
INDICATED",Security and commodity contracts brokerage,2.27,0.04,
64,Integrated Clean Room Technologies Priva,Japan,Takasago Thermal Engineering Co Ltd / Ja,REGION NOT INDICATED,Manufacture of other fabricated metal products n.e.c.,453.55,7.13,
65,Aura SemiConductor Private Limited,Virgin Islands(US),Aim Core Holdings Limited,"REGION NOT
INDICATED",Other specialized design activities n.e.c.,381.84,6.00,
66,LAW & KENNETH SAATCHI & SAATCHI PVT LTD,Netherlands,PUBLICIS GROUPE HOLDINGS B.V.,REGION NOT INDICATED,Advertising,638.12,10.03,
67,Flourish Plantation Resort Private Limit,Switzerland,"Pavan Sukhdev, Switzerland","REGION
NOT INDICATED",Growing of tea,3.33,0.05,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
68,"ADANI PORTS AND SPECIAL ECONOMIC
ZONE LT",UAE,"EMERGING MARKET INVESTMENT DMCC -
UNITED","REGION NOT
INDICATED",Cargo handling incidental to water transport,598.63,9.41,
69,Integrated Clean Room Technologies Priva,Japan,Takasago Thermal Engineering Co Ltd / Ja,REGION NOT INDICATED,Manufacture of other fabricated metal products n.e.c.,208.46,3.28,
70,Sorting Hat Technologies Private Limited,Mauritius,SCI Investments V,"REGION NOT
INDICATED","Writing , modifying, testing of computer program to meet the needs of a particular
client excluding web-page designing",0.53,0.01,
71,BROWSERSTACK SOFTWARE PRIVATE LIMITED,Ireland,"Browserstack Limited
, IRELAND",REGION NOT INDICATED,Other information technology and computer service activities n.e.c.,0.05,0.00,
72,"IMPRESARIO
ENTERTAINMENT AND HOSPITALITY",Singapore,"SENSATIONAL EATERY PTE LTD, SINGAPORE","REGION
NOT INDICATED",Bars and Restaurants with bars,2.96,0.05,
73,"LCL LOGISTIX INDIA PVT LTD, 220 SAI COMM",France,"CMA CGM LOGISTICS, 4 QUAI D ARENC
13235",REGION NOT INDICATED,Sea and coastal freight water transport,65.97,1.04,
74,MOXTRA SOLUTIONS PRIVATE LIMITED,U.S.A,MOXTRA INC,REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",0.00,0.00,
75,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Cargo handling incidental to water transport,402.71,6.33,
76,"ADANI PORTS AND SPECIAL ECONOMIC
ZONE LT",UAE,"EMERGING MARKET INVESTMENT DMCC -
UNITED","REGION NOT
INDICATED",Cargo handling incidental to water transport,439.88,6.91,
77,INFRUID SOFTWARE LABS PVT LTD,U.S.A,INFRUID LAB INC - UNITED STATES OF AMERI,REGION NOT INDICATED,Publishing of operating business and other applications,0.37,0.01,
78,PHENOMENON DEVELOPERS PVT LTD,Mauritius,STRAND DEVELOPERS MAURITIUS LTD - MAURIT,REGION NOT INDICATED,Construction of buildings carried out on own-account basis or on a fee or contract basis,0.00,0.00,
79,Bloom Plantation and Resort Private Limi,Switzerland,"Pavan Sukhdev, Switzerland",REGION NOT INDICATED,Growing of tea,3.39,0.05,
80,VOSS EXOTECH AUTOMOTIVE PRIVATE LIMITED,Germany,"Voss Automotive Gmbh, Germany",REGION NOT INDICATED,"Manufacture of diverse parts and accessories for motor vehecles sucs as brakes, gearboxes, axles, road wheels, suspension shock absorbers, radiators, silencers, exhaust pipes, catalysers, clutches, steering wheels, steering columns and steering boxe",23.34,0.37,
81,Sorting Hat Technologies Private Limited,Mauritius,SCI Investments V,"REGION NOT
INDICATED","Writing , modifying, testing of computer program to meet the needs of a particular
client excluding web-page designing",9.20,0.14,
82,IMPRESARIO ENTERTAINMENT AND HOSPITALITY,Singapore,"SENSATIONAL EATERY PTE LTD, SINGAPORE",REGION NOT INDICATED,Bars and Restaurants with bars,0.31,0.00,
83,PRAVIZ DEVELOPERS PRIVATE LIMITED,Singapore,"GOF I (MASTER A) PTE LTD ,SINGAPORE","REGION
NOT INDICATED","Construction of buildings carried out on
own-account basis or on a fee or contract basis",40.63,0.64,
84,"ADANI PORTS AND
SPECIAL ECONOMIC ZONE LT",UAE,"EMERGING MARKET
INVESTMENT DMCC - UNITED","REGION
NOT INDICATED",Cargo handling incidental to water transport,193.71,3.04,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
85,ACTY SYSTEM INDIA PVT LTD,Japan,"ACTY SYSTEM CO LTD
- JAPAN","REGION NOT
INDICATED",Other information technology and computer service activities n.e.c.,1.87,0.03,
86,Coraza Technologies Private Limited,Mauritius,"RU-Net South Asia, Mauritius",REGION NOT INDICATED,Other information service activities n.e.c.,20.79,0.33,
87,"ADANI PORTS AND SPECIAL ECONOMIC
ZONE LT",UAE,"EMERGING MARKET INVESTMENT DMCC -
UNITED","REGION NOT
INDICATED",Cargo handling incidental to water transport,616.61,9.69,
88,BELLSOFT INDIA SOLUTIONS PVT LTD,U.S.A,AMERI100 GEORGIA INC - UNITED STATES OF,REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",3.47,0.05,
89,PHENOMENON DEVELOPERS PVT LTD,Mauritius,"STRAND DEVELOPERS
MAURITIUS LTD - MAURIT","REGION
NOT INDICATED","Construction of buildings carried out on
own-account basis or on a fee or contract basis",0.00,0.00,
90,Sorting Hat Technologies Private Limited,Mauritius,SAIF Partners India V Limited,REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",0.53,0.01,
91,Digitivy Software and Services India Pri,U.S.A,"Digitivy Technology Solutions, Inc. , US",REGION NOT INDICATED,Other information technology and computer service activities n.e.c.,0.30,0.00,
92,IMPRESARIO ENTERTAINMENT AND HOSPITALITY,Singapore,"SENSATIONAL EATERY PTE LTD, SINGAPORE",REGION NOT INDICATED,Bars and Restaurants with bars,2.96,0.05,
93,"ADANI PORTS AND SPECIAL ECONOMIC
ZONE LT",UAE,"EMERGING MARKET INVESTMENT DMCC -
UNITED","REGION NOT
INDICATED",Cargo handling incidental to water transport,323.96,5.09,
94,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Cargo handling incidental to water transport,581.16,9.13,
95,BELLSOFT INDIA SOLUTIONS PVT LTD,U.S.A,AMERI100GEORGIA INC - UNITED STATES OF A,REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",1.93,0.03,
96,PHENOMENON DEVELOPERS PVT LTD,Mauritius,STRAND DEVELOPERS MAURITIUS LTD JOINTLY,REGION NOT INDICATED,Construction of buildings carried out on own-account basis or on a fee or contract basis,0.00,0.00,
97,Svasth Life Private Limited,Singapore,"Healthi Solutions Pte Ltd, Singapore",REGION NOT INDICATED,Other human health activities n.e.c. (including independent ambulance activities),0.76,0.01,
98,Sorting Hat Technologies Private Limited,Mauritius,SAIF Partners India V Limited,"REGION NOT
INDICATED","Writing , modifying, testing of computer program to meet the needs of a particular
client excluding web-page designing",12.40,0.19,
99,IMPRESARIO ENTERTAINMENT AND HOSPITALITY,Singapore,"SENSATIONAL EATERY PTE LTD, SINGAPORE",REGION NOT INDICATED,Bars and Restaurants with bars,2.96,0.05,
100,METROPOLITAN STOCK EXCHANGE OF INDIA LIM,United Kingdom,"JITENDRA SHAH , UNITED KINGDOM","REGION NOT
INDICATED",Administration of financial markets,7.20,0.11,
101,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Cargo handling incidental to water transport,705.11,11.08,
102,PHENOMEMON DEVELOPERS PVT LTD,Mauritius,"STRAND DEVELOPERS
MAURITIUS LTD - MAURIT","REGION
NOT INDICATED","Construction of buildings carried out on
own-account basis or on a fee or contract basis",0.00,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
103,SORTING HAT TECHNOLOGIES PVT LTD,Mauritius,SAIF PARTNERS INDIA V LTD - MAURITIUS,"REGION NOT
INDICATED","Writing , modifying, testing of computer program to meet the needs of a particular
client excluding web-page designing",2.99,0.05,
104,IMPRESARIO ENTERTAINMENT AND HOSPITALITY,Singapore,"SENSATIONAL EATERY PTE LTD, SINGAPORE",REGION NOT INDICATED,Bars and Restaurants with bars,2.96,0.05,
105,METROPOLITAN STOCK EXCHANGE OF INDIA LIM,United Kingdom,"JITENDRA SHAH , UNITED KINGDOM","REGION NOT
INDICATED",Administration of financial markets,2.40,0.04,
106,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Cargo handling incidental to water transport,778.26,12.23,
107,Lulu and Sky Brands Private Limited,Taiwan,Acctel Ltd (TAIWAN),"REGION
NOT INDICATED","Activities of other commission agents n.e.c.
(including commission agents working in emerging areas for wholesale trade)",0.30,0.00,
108,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Cargo handling incidental to water transport,816.93,12.84,
109,INFRUID SOFTWARE LABS PVT LTD,U.S.A,INFRUID LAB INC - UNITED STATES OF AMERI,REGION NOT INDICATED,Publishing of operating business and other applications,6.95,0.11,
110,RAVINDRANATH GE MEDICAL ASSOCIATES PVT L,Mauritius,PARKWAY- HEALTHCARE MAURITIUS LTD - MAURI,REGION NOT INDICATED,Hospital activities,2.00,0.03,
111,IMPRESARIO ENTERTAINMENT AND HOSPITALITY,Singapore,"SENSATIONAL EATERY PTE LTD, SINGAPORE",REGION NOT INDICATED,Bars and Restaurants with bars,1.45,0.02,
112,METROPOLITAN STOCK EXCHANGE OF INDIA LIM,United Kingdom,"JITENDRA SHAH , UNITED KINGDOM",REGION NOT INDICATED,Administration of financial markets,2.50,0.04,
113,Ergomed Clinical Research India Private,Croatia,Ergomed Istrazivanja Zagreb D.O.O.,REGION NOT INDICATED,Research and experimental development on natural sciences and engineering,0.00,0.00,
114,Nippon Paper Foodpac Private Limited ADD,Japan,"Nippon Paper Industries Co., Ltd.
Addres","REGION NOT
INDICATED","Manufacture of paper cups, saucers, plates, hoops, cones and other similar products",170.60,2.68,
115,Robotic Wares Private Limited,Mauritius,SAIF Partners India V Limited Mauritius,REGION NOT INDICATED,Other information technology and computer service activities n.e.c.,3.29,0.05,
116,SUSHI NAD MORE INDIA PVT LTD,Japan,SUSHI AND MORE LTD - JAPAN,REGION NOT INDICATED,Restaurants without bars,0.05,0.00,
117,VALEO MINDA ELECTRICAL SYSTEMS INDIA PRI,France,VALEO BAYEN,REGION NOT INDICATED,"Manufacture of motor vehicle electrical equipment, such as generators, alternators, spark plugs, ignition wiring harnesses, power window and door systems, assembly of purchased gauges into instrument panels, voltage regulators, etc.",27.04,0.42,
118,Federal-Mogul Anand Sealings India Limit,Netherlands,"Federal-Mogul Investments Bv,Netherland",REGION NOT INDICATED,"Manufacture of other general purpose machinery n.e.c. ( fans intended for industrial applications, exhaust hoods for commercial, laboratory or industrial use; calendering or other rolling machines other
than for metals or glass; gaskets and similar",478.24,7.36,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
119,Midea India Private Limited,Singapore,"Midea Electrics Trading Singapore Co
Pte","REGION NOT
INDICATED","Manufacture of domestic electric appliances such as refrigerators, washing machines,
vacuum cleaners, mixers, grinders etc.",0.01,0.00,
120,Talec Engineers Private Limited,Singapore,"Yara Asia Pte Ltd, Singapore",REGION NOT INDICATED,Architectural and engineering activities and related technical consultancy,10.00,0.15,
121,Hopefield Comtextile Apparel India Priva,UAE,Comtrading Apparel DMCC (UAE),"REGION NOT
INDICATED",Manufacture of all types of textile garments and clothing accessories,0.10,0.00,
122,SPECTRO ANALYTICAL LABS PRIVATE LIMITED,Luxembourg,EUROFINS ENVIRONMENT TESTING LUX HOLDING,REGION NOT INDICATED,Technical testing and analysis,0.02,0.00,
123,SPECTRO ANALYTICAL LABS PRIVATE LIMITED,Luxembourg,"EUROFINS ENVIRONMENT
TESTING LUX SARL (L","REGION NOT
INDICATED",Technical testing and analysis,0.72,0.01,
124,Insight Communication And Print Solution,Japan,Komori Corporation,REGION NOT INDICATED,"Activities of commission agents dealing in wholesale trade in machinery & equipment, other than transport machinery",8.33,0.13,
125,ADANI POWER LTD,UAE,"EMERGING MARKET
INVESTMENT DMCC - UNITED","REGION
NOT INDICATED",Electric power generation by coal based thermal power plants,16.69,0.26,
126,"SHAPOORJI PALLONJI FINANCE PVT LTD, SP C",Singapore,"INVETSMENT OPPORTUNITIES IV PTE LTD, 39",REGION NOT INDICATED,"Wholesale of metal, porcelain and glass utensils; crockery and chinaware",999.74,15.38,
127,SPECTRO ANALYTICAL LABS PRIVATE LIMITED,Luxembourg,EUROFINS ENVIRONMENT TESTING LUX SARL (L,REGION NOT INDICATED,Technical testing and analysis,3.56,0.05,
128,Three Clothing Private Limited,France,Manish Arora Paris (FRANCE),REGION NOT INDICATED,Manufacture of all types of textile garments and clothing accessories,0.38,0.01,
129,Insight Communication And Print Solution,Japan,Komori Corporation,REGION NOT INDICATED,"Activities of commission agents dealing in wholesale trade in machinery & equipment, other than transport machinery",8.33,0.13,
130,Performalab Private Limited,Norway,European Mud Company AS,"REGION NOT
INDICATED",Technical testing and analysis,0.05,0.00,
131,CREDITACCESS GRAMEEN LIMITED,Netherlands,"CREDITACCESS ASIA N V , NETHERLANDS",REGION NOT INDICATED,"Other financial service activities, except insurance and pension funding activities, n.e.c.",0.47,0.01,
132,CREDITACCESS GRAMEEN LIMITED,Netherlands,"CREDITACCESS ASIA N V , NETHERLANDS",REGION NOT INDICATED,"Other financial service activities, except insurance and pension funding activities, n.e.c.",0.63,0.01,
133,FISCHER SYSTEMS INDIA PRIVATE LIMITED,U.S.A,ZENERJI LLC,REGION NOT INDICATED,Other information technology and computer service activities n.e.c.,0.04,0.00,
134,"MAX PLANCK SOLARFARMS PRIVATE LIMITED, E",Singapore,CANADIAN SOLAR ENERGY HOLDING SINGAPORE,REGION NOT INDICATED,Electric power generation using solar energy,0.10,0.00,
135,Globant India Private Limited,Spain,Globant S.A.U (SPAIN),REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",5.86,0.09,
136,SPECTRO ANALYTICAL LABS PRIVATE LIMITED,Luxembourg,"EUROFINS ENVIRONMENT
TESTING LUX","REGION NOT
INDICATED",Technical testing and analysis,20.62,0.32,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,HOLDING,,,,,
137,Globant India Private Limited,Spain,Globant S.A.U (SPAIN),REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",85.36,1.31,
