Table No.19 (b),,,,,,,,
"STATEMENT ON REMMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS RECEIVED BY ACQUISITION OF
138,Medicines Company ( India) Pvt Ltd,U.S.A,The Medicines Company Holdings Inc,REGION NOT INDICATED,Wholesale of pharmaceutical and medical goods,10.69,0.16,
139,Reprise Media India Private Limited,Mauritius,"Interpublic Mauritius Limited , MAURITIU","REGION
NOT INDICATED",Advertising,9.57,0.15,
140,VISIONARY RCM INFOTECH (INDIA) PRIVATE L,Mauritius,CARLYLE GROWTH INVESTMENTS IV (MAURITIUS,REGION NOT INDICATED,Other information technology and computer service activities n.e.c.,219.47,3.42,
141,Conceptum Logistics India Private Limite,Germany,Conceptum Logistics Gmbh,"REGION NOT
INDICATED",Activities of shipping cargo agents,1.52,0.02,
142,PURPLEFRAME TECHNOLOGIES PRIVATE LIMITED,U.S.A,TalentQuest LLC,REGION NOT INDICATED,Other information technology and computer service activities n.e.c.,10.26,0.16,
143,Gulf Oil Lubricants India Limited,Mauritius,Gulf Oil International(Mauritius) Inc,REGION NOT INDICATED,"Production of liquid and gaseous fuels, illuminating oils, lubricating oils or greases or other products from crude
petroleum or bituminous minerals",458.14,7.13,
144,ASAN TECHNOLOGIES PRIVATE LIMITED,U.S.A,"ASAN GLOBAL INC , UNITED STATES OF AMERI",REGION NOT INDICATED,Operation of web sites that use a search engine to generate and maintain extensive databases of internet addresses and content in an easily searchable format,0.05,0.00,
145,"Adrie Marine Electronics Solutions
Priva",Singapore,Union Marine Management Services Pte Ltd,"REGION NOT
INDICATED","Repair of transport equipment, except motor vehicles",0.09,0.00,
146,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,Mauritius,AFRO ASIA TRADE AND INVESTMENT LTD - MAU,REGION NOT INDICATED,Cargo handling incidental to water transport,41.32,0.64,
147,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,Mauritius,AFRO ASIA TRADE AND INVESTMENT LTD - MAU,REGION NOT INDICATED,Cargo handling incidental to water transport,215.45,3.35,
148,EDEN RENEWABLE VILLERS PVT LTD,Luxembourg,EREN INDIA - LUXEMBOURG,REGION NOT INDICATED,Electric power generation using solar energy,0.01,0.00,
149,HOMEBELL SOFTWARE INDIA PVT LTD,Germany,HOME3SIXTY GMBH - GERMANY,REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",0.66,0.01,
150,"XCELSERV
SOLUTIONS PRIVATE LIMITED",U.S.A,FLIGHT SEARCH INC,"REGION
NOT INDICATED",Providing software support and maintenance to the clients,0.05,0.00,
151,Jumboking Foods Private Limited,Taiwan,"Huilin Chen, Taiwan",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",2.00,0.03,
152,Outrank Akj Auto Private Limited,Japan,"Shiroki Corporation,Japan",REGION NOT INDICATED,"Manufacture of diverse parts and accessories for motor vehecles sucs as brakes, gearboxes, axles, road wheels, suspension shock absorbers, radiators, silencers, exhaust pipes, catalysers, clutches, steering wheels, steering
columns and steering boxe",0.03,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
153,Sorting Hat Technologies Private Limited,Mauritius,"Saif Partners India V Limited, Mauritius",REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page
designing",2.99,0.05,
154,Va Tech Ventures Private Limited,Mauritius,"Sequoia Capital India Investments Iv, Ma",REGION NOT INDICATED,Other Information Technology And Computer Service Activities N.E.C.,129.35,2.01,
155,PENNYWISE SOLUTIONS PRIVATE LIMITED,Singapore,OGILVY & MATHER (SINGAPORE) PTE LIMITED,REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page
designing",2.50,0.04,
156,SANKALP SEMICONDUCTOR PVT LTD,U.S.A,SAMIR PATEL - UNITED STATES OF AMERICA,REGION NOT INDICATED,Other information technology and computer service activities n.e.c,4.85,0.08,
157,Uipath Robotic Process Automation India,Romania,"Uipath Srl, Romania",REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page
designing",1.03,0.02,
158,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,Mauritius,AFRO ASIA TRADE AND INVESTMENTS LTD - MA,REGION NOT INDICATED,Cargo handling incidental to water transport,203.43,3.17,
159,"VISIONARY RCM
INFOTECH (INDIA) PRIVATE L",Mauritius,"CARLYLE GROWTH
INVESTMENTS IV (MAURITIUS","REGION
NOT INDICATED",Other information technology and computer service activities n.e.c.,54.87,0.85,
160,Iradium Automobiles Private Limited,Singapore,Springboard Solutions Private Limited,REGION NOT INDICATED,Wholesale trade via e-commerce excluding activities of commission agents,3.68,0.06,
161,PURPLEFRAME TECHNOLOGIES PRIVATE LIMITED,U.S.A,TalentQuest LLC,REGION NOT INDICATED,Other information technology and computer service activities n.e.c.,15.08,0.23,
162,Svasth Life Private Limited,Singapore,"Healthi Solutions Pte Ltd, Singapore",REGION NOT INDICATED,Other Human Health Activities N.E.C. (Including Independent Ambulance Activities),0.62,0.01,
163,Gulf Oil Lubricants India Limited,Mauritius,Gulf Oil International(Mauritius) Inc,REGION NOT INDICATED,"Production of liquid and gaseous fuels, illuminating oils, lubricating oils or greases or other products from crude petroleum or bituminous minerals",582.42,9.07,
164,Evolis Card Printer India Private Limite,France,"Evolis Card Printers SA France , FRANCE",REGION NOT INDICATED,"Wholesale of office machinery and equipment, except computers and computer peripheral equipment",79.63,1.24,
165,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Cargo handling incidental to water transport,604.68,9.41,
166,EDEN RENEWABLE CITE PVT LTD,Luxembourg,EREN INDIA - LUXEMBOURG,"REGION NOT
INDICATED",Electric power generation using solar energy,0.01,0.00,
167,EDEN RENEWABLES BLANCHE PVT LTD,France,EDF EN INDIA - FRANCE,REGION NOT INDICATED,Electric power generation using solar energy,0.01,0.00,
168,RISING SUN ENERGY PVT LTD,Singapore,RISING SUNSEAP PTE LTD - SINGAPORE,"REGION
NOT INDICATED",Electric power generation using solar energy,0.05,0.00,
169,"PENNYWISE
SOLUTIONS PRIVATE LIMITED",Singapore,OGILVY & MATHER (SINGAPORE) PTE LIMITED,"REGION
NOT INDICATED","Writing , modifying, testing of computer
program to meet the needs of a particular client excluding web-page",25.81,0.40,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,designing,,,
170,Adrie Marine Electronics Solutions Priva,Singapore,Union Marine Management Services Pte Ltd,REGION NOT INDICATED,"Repair of transport equipment, except motor vehicles",0.01,0.00,
171,Giovanni Food Company Pvt Ltd,U.S.A,"Anaa International LLC,USA","REGION NOT
INDICATED",Restaurants without bars,0.38,0.01,
172,Havmor Ice Cream Limited,South Korea,"Lotte Confectionery Co. Ltd, South Korea",REGION NOT INDICATED,"Manufacture of ice-cream, kulfi etc.","2,509.50",39.06,
173,Quaker Chemical India Private Limited,Netherlands,Quaker China Holdings B.V. (NETHERLANDS),REGION NOT INDICATED,"Manufacture of various other chemical products n.e.c.(antiknock preparations, anti-freeze preparations, liquids for hydraulic transmission, composite diagnostic or laboratory reagents, writing or drawing ink, chemical
substance used in manufacturing","2,025.00",31.52,
174,Maya Digital Studios Private Limited,Singapore,"Cosmos Entertainment Pte Ltd., Singapore",REGION NOT INDICATED,Production of motion picture,17.28,0.27,
175,Taikai Electric India Pvt Ltd,China,"Haifeng Li, China",REGION NOT INDICATED,"Manufacture of electricity distribution and control apparatus (electrical apparatus for switching or protecting electrical circuits (e.g. switches, fuses, voltage limiters, surge suppressors, junction boxes etc.) for a voltage
exceeding 1000 volts;",0.35,0.01,
176,VISIONARY RCM INFOTECH (INDIA) PRIVATE L,Mauritius,CARLYLE GROWTH INVESTMENTS IV (MAURITIUS,REGION NOT INDICATED,Other information technology and computer service activities n.e.c.,109.73,1.71,
177,Giovanni Food Company Pvt Ltd,U.S.A,"Anaa International LLC,USA",REGION NOT INDICATED,Restaurants without bars,0.38,0.01,
178,Radiant Power Systems Private Limited,Singapore,Lakshya Holding Pte. Ltd.,REGION NOT INDICATED,Manufacture of other electrical equipment,0.00,0.00,
179,PURPLEFRAME TECHNOLOGIES PRIVATE LIMITED,U.S.A,TalentQuest LLC,REGION NOT INDICATED,Other information technology and computer service activities n.e.c.,1.28,0.02,
180,Gulf Oil Lubricants India Limited,Mauritius,Gulf Oil International(Mauritius) Inc,REGION NOT INDICATED,"Production of liquid and gaseous fuels, illuminating oils, lubricating oils or greases or other products from crude petroleum or bituminous minerals",140.89,2.19,
181,VRIHIS PROPERTIES PRIVATE LIMITED,Singapore,BSREP II INDIA OFFICE HOLDINGS II PTE. L,REGION NOT INDICATED,Real estate activities with own or leased property,0.00,0.00,
182,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Cargo handling incidental to water transport,999.88,15.56,
183,ADANI POWER LTD,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Electric power generation by coal based thermal power plants,103.64,1.61,
184,EDEN RENEWABLE ANVERS PVT LTD,Luxembourg,EREN INDIA - LUXEMBOURG,"REGION NOT
INDICATED",Electric power generation using solar energy,0.01,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
185,SIEGENIA INDIA PVT LTD,Germany,NORAA GMBH - GERMANY,REGION NOT INDICATED,"Wholesale of hardware and sanitary fittings and fixtures and flat glass including tools such as hammers, saws,
screwdrivers and other hand tools",0.00,0.00,
186,RAKYAN BEVERAGES PRIVATE LIMITED,Mauritius,SAAMA CAPITAL III LIMITED,REGION NOT INDICATED,"Manufacture of fruit or vegetable juices and their concentrates, squashes and powder",0.70,0.01,
187,Geek Retail Private Limited,U.S.A,"David Ryan Andreas,USA","REGION
NOT INDICATED",Retail sale of perfumery and cosmetic articles,5.63,0.09,
188,Havmor Ice Cream Limited,South Korea,"Lotte Confectionery Co. Ltd, South Korea",REGION NOT INDICATED,"Manufacture of ice-cream, kulfi etc.",4.89,0.08,
189,Outrank Akj Auto Private Limited,Japan,"Shiroki Corporation,Japan",REGION NOT INDICATED,"Manufacture of diverse parts and accessories for motor vehecles sucs as brakes, gearboxes, axles, road wheels, suspension shock absorbers, radiators, silencers, exhaust pipes, catalysers, clutches, steering wheels, steering
columns and steering boxe",0.03,0.00,
190,Sunwell Oxygen India Pvt Ltd,Japan,Sunwells Solutions Co Ltd,REGION NOT INDICATED,Human resources provision and management of human resources functions,0.38,0.01,
191,"Inlea Project
Management Private Limited",United Kingdom,"Inlea LLP , London","REGION
NOT INDICATED",Temporary employment agency activities,0.10,0.00,
192,PENNYWISE SOLUTIONS PRIVATE LIMITED,Singapore,OGILVY & MATHER (SINGAPORE) PTE LIMITED,REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",2.50,0.04,
193,Inlea Project Management Private Limited,United Kingdom,"Inlea LLP , London",REGION NOT INDICATED,Temporary employment agency activities,0.10,0.00,
194,PENNYWISE SOLUTIONS PRIVATE LIMITED,Singapore,OGILVY & MATHER (SINGAPORE) PTE LIMITED,REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",25.81,0.40,
195,PURPLEFRAME TECHNOLOGIES PRIVATE LIMITED,U.S.A,TalentQuest LLC,REGION NOT INDICATED,Other information technology and computer service activities n.e.c.,3.13,0.05,
196,RIVIGO SERVICES PRIVATE LIMITED,Mauritius,"Spring Canter Investment Ltd ,MAURITIUS",REGION NOT INDICATED,Motorised road freight transport,0.25,0.00,
197,PENNYWISE SOLUTIONS PRIVATE LIMITED,Singapore,OGILVY & MATHER (SINGAPORE) PTE LIMITED,REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",25.81,0.40,
198,RIVIGO SERVICES PRIVATE LIMITED,Mauritius,"Spring Canter Investment Ltd ,MAURITIUS","REGION
NOT INDICATED",Motorised road freight transport,116.99,1.82,
199,ORBGEN TECHNOLOGIES PRIVATE LIMITED,HongKong,SAC FINANCE COMPANY LIMITED,REGION NOT INDICATED,Providing software support and maintenance to the clients,2.91,0.05,
200,RIVIGO SERVICES PRIVATE LIMITED,Mauritius,"Spring Canter Investment Ltd ,MAURITIUS",REGION NOT,Motorised road freight transport,6.85,0.11,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,INDICATED,,,,
201,ORBGEN TECHNOLOGIES PRIVATE LIMITED,HongKong,SAC FINANCE COMPANY LIMITED,REGION NOT INDICATED,Providing software support and maintenance to the clients,2.91,0.05,
202,"ORBGEN TECHNOLOGIES
PRIVATE LIMITED",HongKong,SAC FINANCE COMPANY LIMITED,"REGION NOT
INDICATED",Providing software support and maintenance to the clients,2.91,0.05,
203,ORBGEN TECHNOLOGIES PRIVATE LIMITED,HongKong,SAC FINANCE COMPANY LIMITED,REGION NOT INDICATED,Providing software support and maintenance to the clients,183.69,2.86,
204,"ORBGEN
TECHNOLOGIES PRIVATE LIMITED",HongKong,SAC FINANCE COMPANY LIMITED,"REGION
NOT INDICATED",Providing software support and maintenance to the clients,96.97,1.51,
205,ORBGEN TECHNOLOGIES PRIVATE LIMITED,HongKong,SAC FINANCE COMPANY LIMITED,REGION NOT INDICATED,Providing software support and maintenance to the clients,77.86,1.21,
206,DLF Cyber City Developers Limited,Singapore,Reco Diamond Private Limited,"REGION
NOT INDICATED","Construction of buildings carried out on
own-account basis or on a fee or contract basis","24,320.27",378.57,
207,RIVACOLD INDIA PRIVATE LIMITED,Italy,RIVACOLD S.R.L,REGION NOT INDICATED,"28191 Manufacture of refrigerating or freezing equipment f industrial use, including assemblies of major components",0.03,0.00,
208,"Haite Biomedical India Private Limited,",HongKong,"Haier Biomedical HK CO Ltd., RM 2103 Tun","REGION
NOT INDICATED","Wholesale of scientific, medical and surgical machinery and equipment",0.05,0.00,
209,Coraza Technologies Private Limited,Singapore,"RB Investments Pte Ltd, Singapore",REGION NOT INDICATED,Other information service activities n.e.c.,39.63,0.62,
210,Havmor Ice Cream Limited,South Korea,"Lotte Confectionery Co. Ltd, South Korea","REGION NOT
INDICATED","Manufacture of ice-cream, kulfi etc.",4.89,0.08,
211,India Shelter Finance Corporation Limite,Mauritius,"Nexas Opportunity Fund Ii Ltd, Mauritius",REGION NOT INDICATED,Other credit granting,37.08,0.58,
212,Organise Construction Private Limited,HongKong,"Ms. Chu Wai Po, Hongkong",REGION NOT INDICATED,"Hotels and Motels, inns, resorts providing short term lodging facilities; includes accommodation in house boats",0.64,0.01,
213,Ranila Online Services Pvt Ltd,Germany,"Delivery Hero Ag,Berlin","REGION
NOT INDICATED","Wholesale trade via e-commerce
excluding activities of commission agents",1.34,0.02,
214,EDEN RENEWABLE SIMPLON PVT LTD,France,EDF EN INDIA - FRANCE,REGION NOT INDICATED,Electric power generation using solar energy,0.01,0.00,
215,"Texila Educational
And Management Servic",UAE,"Texila International Management FZE, UAE","REGION
NOT INDICATED",Other Educational Services,0.05,0.00,
216,VISIONARY RCM INFOTECH (INDIA) PRIVATE L,Mauritius,CARLYLE GROWTH INVESTMENTS IV (MAURITIUS,REGION NOT INDICATED,Other information technology and computer service activities n.e.c.,219.47,3.42,
217,Lulu and Sky Brands Private Limited,U.S.A,Anna Katina Antoniades,REGION NOT INDICATED,"Activities of other commission agents
n.e.c. (including commission agents
working in emerging areas for wholesale trade)",0.33,0.01,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
218,"PURPLEFRAME TECHNOLOGIES
PRIVATE LIMITED",U.S.A,TalentQuest LLC,"REGION NOT
INDICATED",Other information technology and computer service activities n.e.c.,0.91,0.01,
219,AD Victoriam Ventures Pvt Ltd,Germany,Indian Bridge One GBR,REGION NOT INDICATED,Manufacture of wearing apparel n.e.c.,0.00,0.00,
220,INFOMOKO TECHNOLOGY PRIVATE LIMITED,U.S.A,"ROUNDGLASS PARNTERS LLP
,UNITED STATES O",REGION NOT INDICATED,"Operation of web sites that use a search engine to generate and maintain extensive databases of internet addresses and content in an easily
searchable format",2.72,0.04,
221,Vitalhealth Software India Pvt. Ltd.,Netherlands,"Vitalhealth Software B.V., Netherlands",REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",0.01,0.00,
222,"VISIONARY RCM INFOTECH (INDIA)
PRIVATE L",Mauritius,"CARLYLE GROWTH INVESTMENTS IV
(MAURITIUS","REGION NOT
INDICATED",Other information technology and computer service activities n.e.c.,99.76,1.55,
223,ICC Realty (India) Private Limited,Mauritius,Xander Investment Holdings XVI Limited,REGION NOT INDICATED,Construction of buildings carried out on own-account basis or on a fee or contract basis,400.00,6.23,
224,"PURPLEFRAME
TECHNOLOGIES PRIVATE LIMITED",U.S.A,TalentQuest LLC,"REGION
NOT INDICATED",Other information technology and computer service activities n.e.c.,15.52,0.24,
225,Gulf Oil Lubricants India Limited,Mauritius,Gulf Oil International(Mauritius) Inc,REGION NOT INDICATED,"Production of liquid and gaseous fuels, illuminating oils, lubricating oils or greases or other products from crude petroleum or bituminous minerals",404.32,6.29,
226,ASAN TECHNOLOGIES PRIVATE LIMITED,U.S.A,"ASAN GLOABAL INC , UNITED STATES OF AMER",REGION NOT INDICATED,Operation of web sites that use a search engine to generate and maintain extensive databases of internet addresses and content in an easily searchable format,0.02,0.00,
227,DLF Cyber City Developers Limited,Singapore,Reco Diamond Private Limited,REGION NOT INDICATED,Construction of buildings carried out on own-account basis or on a fee or contract basis,"56,700.45",882.60,
228,Zaggle Prepaid Ocean Services Pvt Ltd H,Mauritius,Ventureast Sedco Proactive Fund LLC C/o,REGION NOT INDICATED,"Other financial service activities, except insurance and pension funding activities, n.e.c.",0.02,0.00,
229,MESTECH SERVICES P LTD,Germany,"KUMAR RAMAYA, GERMANY","REGION NOT
INDICATED",Computer consultancy and computer facilities management activities,0.96,0.01,
230,V-ASSIST SERVICES PRIVATE LIMITED 18TH F,Mauritius,KUONI ASIAN INVESTMENT (MAURITIUS) LIMIT,REGION NOT INDICATED,Other reservation service and related activities,1.50,0.02,
231,"ADANI PORTS AND SPECIAL ECONOMIC
ZONE LT",UAE,"EMERGING MARKET INVESTMENT DMCC -
UNITED","REGION NOT
INDICATED",Cargo handling incidental to water transport,"1,057.67",16.46,
232,AXIO BIOSOLUTIONS PVT LTD,U.S.A,ADVAMEDICA INC - UNITED STATES OF AMERIC,REGION NOT INDICATED,Manufacture of other medical and dental instruments n.e.c.,0.24,0.00,
233,EDEN RENEWABLE JASMIN PVT LTD,France,EDF EN INDIA - FRANCE,"REGION
NOT INDICATED",Electric power generation using solar energy,0.01,0.00,
234,EDEN RENEWABLE,Luxembourg,EREN INDIA - LUXEMBOURG,REGION,Electric power generation using solar,0.01,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,LOURMEL PVT LTD,,,NOT INDICATED,energy,,,
235,REED TRIUNE EXHIBITIONS PVT LTD,Netherlands,RELX OVERSEAS BV - NETHERLANDS,REGION NOT INDICATED,Organization of conventions and trade shows,11.27,0.18,
236,EDEN RENEWABLE LOURMEL PVT LTD,France,EDF EN INDIA - FRANCE,"REGION
NOT INDICATED",Electric power generation using solar energy,0.01,0.00,
237,EDEN RENEWABLE SIMPLON PVT LTD,Luxembourg,EREN INDIA - LUXEMBOURG,REGION NOT INDICATED,Electric power generation using solar energy,0.01,0.00,
238,EXCIS COMPLIANCE INDIA PVT LTD,United Kingdom,EXCIS COMPLIANCE LTD - UNITED KINGDOM,"REGION NOT
INDICATED","Other professional, scientific and technical activities n.e.c.",0.11,0.00,
239,REED TRIUNE EXHIBITIONS PVT LTD,Netherlands,RELX OVERSEAS BV - NETHERLANDS,REGION NOT INDICATED,Organization of conventions and trade shows,11.28,0.18,
240,"XCELSERV SOLUTIONS PRIVATE
LIMITED",U.S.A,FLIGHT SEARCH INC,"REGION NOT
INDICATED",Providing software support and maintenance to the clients,0.00,0.00,
241,Columbia Asia Hospitals Private Limited,Mauritius,"International Columbia 2004, Mauritius",REGION NOT INDICATED,Hospital activities,66.51,1.04,
242,Havmor Ice Cream Limited,South Korea,"Lotte Confectionery Co. Ltd, South Korea","REGION
NOT INDICATED","Manufacture of ice-cream, kulfi etc.",195.46,3.04,
243,Ihaan Industrial & Logistics Park Privat,Singapore,"Ilp Iii Ventures I Pte Ltd, Singapore",REGION NOT INDICATED,"Storage and warehousing n.e.c.[Includes general merchandise warehouses and warehousing of furniture, automobiles, gas and oil, chemicals, textiles etc. Also included is storage of goods in foreign trade zones]",0.10,0.00,
244,M/S.Qps Bioserve India Pvt Ltd,Netherlands,"M/S. Xdd Acquisition B.V., Netherlands",REGION NOT INDICATED,Research and experimental development on natural sciences and engineering,6.72,0.10,
245,Xerox India Limited,Netherlands,"Xerox Investments Europe B V, Netherland",REGION NOT INDICATED,"Wholesale of office machinery and equipment, except computers and computer peripheral equipment",250.96,3.86,
246,SOLUTIONS INFINI TECHNOLOGIES (INDIA) PR,Italy,UBIQUITY SRL (ITALY),REGION NOT INDICATED,Other telecommunications activities,47.05,0.72,
247,Rahi Systems Private Limited,Netherlands,Rahi Systems Europe Bv,"REGION NOT
INDICATED","Other data processing, hosting and related activities n.e.c.",31.87,0.49,
248,"VIRGO TECHNOLOGY SOFTWARE SERVICES B-9,",U.S.A,"VIRGO TECHNOLOGY LLC 611S, CONGRESS, AV",REGION NOT INDICATED,Other information technology and computer service activities n.e.c,0.15,0.00,
249,"ADANI PORTS AND
SPECIAL ECONOMIC ZONE LT",UAE,"EMERGING MARKET
INVESTMENT DMCC - UNITED","REGION
NOT INDICATED",Cargo handling incidental to water transport,300.86,4.62,
250,ADANI POWER LTD,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Electric power generation by coal based thermal power plants,74.93,1.15,
251,M/S.Sahrudaya Health Care Pvt Ltd,Cyprus,"M/S. Celox Pandion Ltd, Cyprus",REGION NOT,Hospital activities,1.40,0.02,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,INDICATED,,,,
252,M.R.L Posnet Private Ltd.,Singapore,Worldline IT and Payment Services (Singa,REGION NOT INDICATED,Activities auxiliary to financial service activities n.e.c.,138.37,2.13,
253,"MEDISERVE SOLUTIONS PRIVATE
LIMITED",U.S.A,BRIGHTON HEALTH SERVICES 1 LLC,"REGION NOT
INDICATED",Providing data entry services,0.00,0.00,
254,Comparex India Private Limited,Austria,"Comparex Holding GmbH, Austria",REGION NOT INDICATED,Educational support services,291.36,4.48,
255,Hazemag India Private Limited.,Germany,"Allmineral
Aufbereitungstechnik Gmbh & C","REGION
NOT INDICATED",Support activities for other mining and quarrying,33.12,0.51,
256,Unbxd Software Private Limited,Mauritius,"Idg Venture India Fund Iii Llc,Mauritius",REGION NOT INDICATED,Other information technology and computer service activities n.e.c,2.97,0.05,
257,"Solutions Infini
Technologies (India) Pr",Italy,UBIQUITY SRL (ITALY),"REGION
NOT INDICATED",Other telecommunications activities,180.57,2.77,
258,Manna Healthcare Private Limited,U.S.A,Gurpreet Singh,REGION NOT INDICATED,Telephone based information services,0.47,0.01,
259,ADANI POWER LTD,UAE,"EMERGING MARKET INVESTMENT DMCC -
UNITED","REGION NOT
INDICATED",Electric power generation by coal based thermal power plants,76.58,1.18,
260,RA CHEM PHARMA LTD,Canada,1575773 ONTARIO INC - CANADA,REGION NOT INDICATED,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, r etc.",3.00,0.05,
261,Reflektive Labs Private Limited,U.S.A,"Reflektive Inc , USA",REGION NOT INDICATED,Other Information Technology And Computer Service Activities N.E.C.,0.10,0.00,
262,VISIONARY RCM INFOTECH (INDIA) PRIVATE L,Mauritius,CARLYLE GROWTH INVESTMENTS IV (MAURITIUS,REGION NOT INDICATED,Other information technology and computer service activities n.e.c.,286.98,4.47,
263,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Cargo handling incidental to water transport,616.01,9.59,
264,Measured Search Solutions Pvt Ltd.,U.S.A,"Measured Search INC, USA",REGION NOT INDICATED,Other information technology and computer service activities n.e.c,0.05,0.00,
265,LEVECHE ENERGY PRIVATE LIMITED,Germany,NORDEX WINDPARK BETEILIGUNG GMBH,REGION NOT INDICATED,Electric power generation using other non conventional sources,0.10,0.00,
266,"Faasos Food Services Private Limited., O",Singapore,"RB Investments Pte Ltd., 7 Temasek Boule","REGION NOT
INDICATED","Cafeterias, fast-food restaurants and other food preparation in market stalls",8.02,0.12,
267,RIVACOLD INDIA PRIVATE LIMITED,Italy,RIVACOLD S.R.L,REGION NOT INDICATED,"Manufacture of refrigerating or freezing equipment f industrial use, including assemblies of major components",0.03,0.00,
268,Citrus Platform Solutions Private Limite,Singapore,"Citrus Communication Pte Limited, Singap",REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page
designing",1.25,0.02,
269,Columbia Asia,Mauritius,International Columbia,REGION,Hospital activities,1.06,0.02,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,Hospitals Private Limited,,"2004, Mauritius",NOT INDICATED,,,,
270,Eka Analytics Private Limited,Singapore,"Eka Analytics Pte Limited , Singapore",REGION NOT INDICATED,Other Information Technology And Computer Service Activities N.E.C.,0.00,0.00,
271,Havmor Ice Cream Limited,South Korea,"Lotte Confectionery Co. Ltd, South Korea","REGION
NOT INDICATED","Manufacture of ice-cream, kulfi etc.","1,877.41",29.22,
272,Testbook Edu Solutions Private Limited,Mauritius,Matrix Partners India Investments Ii Ext,REGION NOT INDICATED,Educational support services,2.30,0.04,
273,"VISIONARY RCM INFOTECH (INDIA)
PRIVATE L",Mauritius,"CARLYLE GROWTH INVESTMENTS IV
(MAURITIUS","REGION NOT
INDICATED",Other information technology and computer service activities n.e.c.,59.85,0.93,
274,Vegesna Laboratories Private Limited,U.S.A,Sciegen Pharmaceuiticals Inc,REGION NOT INDICATED,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, etc.",43.88,0.68,
275,"PURPLEFRAME TECHNOLOGIES
PRIVATE LIMITED",U.S.A,TalentQuest LLC,"REGION NOT
INDICATED",Other information technology and computer service activities n.e.c.,4.50,0.07,
276,Gulf Oil Lubricants India Limited,Mauritius,Gulf Oil International(Mauritius) Inc,REGION NOT INDICATED,"Production of liquid and gaseous fuels, illuminating oils, lubricating oils or greases or other products from crude petroleum or bituminous minerals",278.24,4.33,
277,ASAN TECHNOLOGIES PRIVATE LIMITED,U.S.A,"ASAN GLOABAL INC , UNITED STATES OF AMER",REGION NOT INDICATED,"Operation of web sites that use a search engine to generate and maintain extensive databases of internet addresses and content in an easily
searchable format",0.01,0.00,
