Table No. 19 (c),,,,,,,,,,
"STATEMENT ON REMITTANCE-WISE OF FDI EQUITY INFLOWS UNDER RBI’s AUTOMATIC ROUTE
RECEIVED DURING APRIL 2020 TO JUNE 2020",,,,,,,,,,
,,,,,,,In Rs,In US$,,
,,,,n.e.c,,,,,company,
537,CUREFIT HEALTHCARE PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and computer service activities
n.e.c",The McGovern Family Trust,U.S.A,14.26,0.19,"Received in the
company",
538,"CUSTOMIZED ENERGY SOLUTIONS INDIA
PRIVATE LIMITED",MAHARASHTRA,Pune,Management consultancy activities,Customized Energy Solutions Ltd,U.S.A,21.34,0.28,"Received in the
company",
539,"CYBER POWER SYSTEMS INDIA PRIVATE
LIMITED",MAHARASHTRA,Mumbai,Wholesale of other electronic equipments and parts thereof,Shining Pearl Co Ltd,Mauritius,177.98,2.35,"Received in the
company",
540,CYL GLOBAL SOLUTION MARKETING PRIVATE LIMITED,GUJARAT,Vadodara,Management consultancy activities,LAU CHIN LEONG,Malaysia,0.02,0.00,Received in the company,
541,"CYL GLOBAL SOLUTION MARKETING
PRIVATE LIMITED",GUJARAT,Vadodara,Management consultancy activities,WONG POH LIAN,Malaysia,0.08,0.00,"Received in the
company",
542,Cyllid Technologies Private Limited,KARNATAKA,Bengaluru,"Computer consultancy and computer facilities management
activities","Kalaari Capital Partners III, LLC",Mauritius,13.33,0.18,"Received in the
company",
543,Cyqurex Systems Pvt Ltd,MAHARASHTRA,Mumbai,"Writing, modifying, testing of computer program to meet the
needs of a particular client excluding web-page designing",Cyqurex Securities Holland B.V.,"United
Kingdom",36.68,0.48,"Received in the
company",
544,Cyqurex Systems Pvt Ltd,MAHARASHTRA,Mumbai,"Writing, modifying, testing of computer program to meet the
needs of a particular client excluding web-page designing",CYQUREX SECURITIES HOLLAND B.V,"United
Kingdom",13.95,0.18,"Received in the
Company",
545,DAADION HOSPITALITY PRIVATE LIMITED,PUNJAB,Amritsar,Bars and Restaurants with bars,JATINDER SINGH SANDHU,U.S.A,1.51,0.02,"Received in the
Company",
546,DAEWOOST INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Construction and maintenance of motorways, streets, roads, other vehicular and pedestrian ways, highways, bridges, tunnels
and subways",DAEWOO STEEL TECH CO. LTD,South Korea,11.99,0.16,Received in the company,
547,DAEWOOST INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Construction and maintenance of motorways, streets, roads,
other vehicular and pedestrian ways, highways, bridges, tunnels and subways",JAE UK LEE,South Korea,0.01,0.00,Received in the company,
548,"DAIICHI FASTENERS INDIA PRIVATE
LIMITED",HARYANA,Gurgaon,"Manufacture of parts and accessories of bodies for motor
vehicles such as safety belts, airbags,doors, bumpers",DAIICHI KOGYO CO LTD,Japan,1000.00,13.22,"Received in the
Company",
549,DAIICHIKOUTSU CARMAKE PRIVATE LIMITED,KARNATAKA,Bengaluru,Sale of motor vehicle parts and accessories,Daichi Koutsu Sangyo Co. Ltd,Japan,3.40,0.04,Received in the company,
550,"DAIJYU TOTAL SERVICE INDIA PRIVATE
LIMITED",HARYANA,Gurgaon,"Restaurant and bar activities connected to transportation, when
carried out by separate units",KAZUSHI TAKADA,Japan,4.43,0.06,Greenfield,
551,"DAIKI ALUMINIUM INDUSTRY INDIA
PRIVATE LIMITED","ANDHRA
PRADESH",Chittoor,"Manufacture of Aluminium from alumina and by other methods
and products of aluminium and alloys",Daiki Aluminium Industry CO Ltd,Japan,280.00,3.67,"Received in the
company",
552,"DAIKI ALUMINIUM INDUSTRY INDIA
PRIVATE LIMITED","ANDHRA
PRADESH",Chittoor,"Manufacture of Aluminium from alumina and by other methods
and products of aluminium and alloys",China Tower Asia Limited,HongKong,100.00,1.31,"Received in the
company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
553,DALVKOT UTILITY ENTERPRISES PRIVATE LIMITED,KARNATAKA,Bengaluru,Activities of religious organizations,Mahesh B Kottapalli,U.S.A,0.50,0.01,Received in the company,
554,Danieli India Limited,WEST BENGAL,Kolkata,Manufacture of machinery for metallurgy,Industrielle Beteiligung S.A.,Luxembourg,965.76,12.67,"Received in the
company",
555,Datafoundry Private Limited,KARNATAKA,Bengaluru,"Other information technology and computer service activities
n.e.c",SHAKEEL KHAN-ITOOLA,Canada,0.60,0.01,"Received in the
company",
556,Datafoundry Private Limited,KARNATAKA,Bengaluru,"Other information technology and computer service activities
n.e.c",CROSS STONE HOLDINGS LLC,U.S.A,0.08,0.00,"Received in the
company",
557,DATANITIV SERVICES PRIVATE LIMITED,GUJARAT,Vadodara,Publishing of operating systems and system software,DATANITIV INC.,U.S.A,1.00,0.01,"Received in the
company",
558,DATIMES PRIVATE LIMITED,KARNATAKA,Bengaluru,Management consultancy activities,WEEK8 HOLDINGS (SINGAPORE) PTE. LTD,Singapore,5.00,0.07,"Received in the
Company",
559,DATONIQUE LABS INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,Other information technology and computer service activities n.e.c,"Datonique, Inc.",U.S.A,0.50,0.01,Received in the company,
560,Davinta Financial Services Private Limited,KARNATAKA,Bengaluru,"Other financial service activities, except insurance and pension
funding activities, n.e.c.",Raj B Vattikuti,U.S.A,6.30,0.08,Greenfield,
561,Davinta Financial Services Private Limited,KARNATAKA,Bengaluru,"Other financial service activities, except insurance and pension
funding activities, n.e.c.",RAJ B VATTIKUTI,U.S.A,35.50,0.47,Greenfield,
562,Davinta Financial Services Private Limited,KARNATAKA,Bengaluru,"Other financial service activities, except insurance and pension funding activities, n.e.c.",Raj B Vattikuti,U.S.A,70.00,0.93,Greenfield,
563,Davinta Financial Services Private Limited,KARNATAKA,Bengaluru,"Other financial service activities, except insurance and pension
funding activities, n.e.c.",Raj B Vattikuti,U.S.A,12.60,0.17,Greenfield,
564,Davinta Financial Services Private Limited,KARNATAKA,Bengaluru,"Other financial service activities, except insurance and pension
funding activities, n.e.c.",Raj B Vattikuti,U.S.A,70.00,0.92,Greenfield,
565,Davinta Financial Services Private Limited,KARNATAKA,BENGALURU,"Other financial service activities, except insurance and pension
funding activities, n.e.c.",RAJ B VATTIKUTI,U.S.A,71.00,0.93,GREENFIELD,
566,De Beers India Private Limited,MAHARASHTRA,Mumbai,Other business support service activities n.e.c,De Beers India Holdings Limited,"United
Kingdom",39.35,0.52,"Received in the
company",
567,DE RENEWABLES AGGREGATION (INDIA) PRIVATE LIMITED,TAMIL NADU,Chennai,Electric power generation using solar energy,DISTRIBUTED ENERGY PTE LTD,Singapore,0.99,0.01,Received in the company,
568,"DE SOTO TECHNOLOGIES PRIVATE
LIMITED",GUJARAT,Ahmedabad,"Writing, modifying, testing of computer program to meet the
needs of a particular client excluding web-page designing",Strategic Partners INC,U.S.A,0.10,0.00,"Received in the
Company",
569,"DEBOO HYGIENE SERVICES PRIVATE
LIMITED",MAHARASHTRA,Pune,The operation and maintenance of sewer systems,ANU GHOTKAR,"United
Kingdom",0.07,0.00,"Received in the
company",
570,DECIX INTERWIRE INTERNET SERVICES,MAHARASHTRA,Mumbai,Activities of providing internet access by the operator of the,DE-CIX INTERNATIONAL GMBH,Germany,12.07,0.16,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
,PRIVATE LIMITED,,,wired infrastructure,,,,,Company,
571,"DEEPAK'S IONLINE DOCTOR PRIVATE
LIMITED",GUJARAT,Vadodara,"Other human health activities n.e.c. (including independent
ambulance activities)",I ONLINE DOCTOR INC,U.S.A,1.41,0.02,"Received in the
company",
572,"DEEPPURA HOTELS AND RESORTS
PRIVATE LIMITED",RAJASTHAN,Sikar,"Hotels and Motels, inns, resorts providing short term lodging
facilities; includes accommodation in house boats",BALDAN MARIA GRAZIA,Italy,3.87,0.05,brownfield,
573,DEFMACRO SOFTWARE PRIVATE LIMITED,DELHI,South West Delhi,"Other data processing, hosting and related activities n.e.c.",Software is Correct INC,U.S.A,370.30,4.89,"Received in the
Company",
574,DEFMACRO SOFTWARE PRIVATE LIMITED,DELHI,South West Delhi,"Other data processing, hosting and related activities n.e.c.",Software is Correct Inc,U.S.A,364.92,4.79,Received in the company,
575,"DELWARA STEEL INDUSTRIES PRIVATE
LIMITED",TRIPURA,West Tripura,"Manufacture of steel in ingots or other primary forms, and other
semi-finished products of steel",DELWARA CORPORATION SG PRIVATE LIMITED,Singapore,7.67,0.10,"Received in the
Company",
576,"Dentsu Aegis Network India Private
Limited",MAHARASHTRA,Mumbai,Advertising,Aegis Media Pacific Ltd.,"United
Kingdom",133.85,1.77,"Received in the
Company",
577,Desai Fruits Venture Private Limited,GUJARAT,Navsari,Growing of bananas,Contract Farrming Mauritius Private Limited,Mauritius,50.18,0.66,"Received in the
company",
578,"DESANO PHARMACEUTICALS PRIVATE
LIMITED",KARNATAKA,RAMANAGAR,"Manufacture of pharmaceuticals, medicinal chemical and
botanical products",DESANO LIMITED,HongKong,7.38,0.10,GREENFIELD,
579,"DEUTSCH INDIA POWER CONNECTORS
PRIVATE LIMITED",KARNATAKA,Bengaluru,"Manufacture of printer cables, monitor cables, USB cables,
connectors etc.",Deutsch SAS,France,300.00,3.97,"Received in the
Company",
580,DEUTSCH INDIA POWER CONNECTORS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Manufacture of printer cables, monitor cables, USB cables, connectors etc.",Tyco Electronics Singapore Pte Ltd,Singapore,0.00,0.00,Received in the Company,
581,DEV MILK FOODS PRIVATE LIMITED,DELHI,New Delhi,"Manufacture of pasteurised milk whether or not in bottles/
polythene packs etc. (plain or flavoured)",Neha Rastogi,HongKong,1.50,0.02,"Received in the
Company",
582,DEV MILK FOODS PRIVATE LIMITED,DELHI,New Delhi,"Manufacture of pasteurised milk whether or not in bottles/
polythene packs etc. (plain or flavoured)",Saurabh Upadhyay,HongKong,10.00,0.13,"Received in the
Company",
583,DEV MILK FOODS PRIVATE LIMITED,DELHI,New Delhi,Manufacture of pasteurised milk whether or not in bottles/ polythene packs etc. (plain or flavoured),Raghav Mittal,HongKong,2.50,0.03,Received in the Company,
584,DEV MILK FOODS PRIVATE LIMITED,DELHI,New Delhi,"Manufacture of pasteurised milk whether or not in bottles/
polythene packs etc. (plain or flavoured)","Aniruddha Ravindra Deshmukh Acting Jointly with Anjali
Mittal",HongKong,3.00,0.04,"Received in the
company",
585,Dgraph Labs India Private Limited,KARNATAKA,Bangalore Rural,"Other information technology and computer service activities
n.e.c",DGRAPH LABS INC,U.S.A,0.10,0.00,"Received in the
Company",
586,"DHANAS SPICES AND COMMODITIES
PRIVATE LIMITED",TAMIL NADU,Tiruchirappalli,Grinding and processing of spices,Dhanalakshmi Mills Trading Pte Ltd,Singapore,1.53,0.02,"Received in the
company",
587,Diagnosmart Private Limited,TELANGANA,Hyderabad,"Computer consultancy and computer facilities management
activities","Diagnosis Co., Ltd",South Korea,9.24,0.12,"Received in the
company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
588,DIGIKREDIT FINANCE PRIVATE LIMITED,MAHARASHTRA,Mumbai,Other credit granting,"ACCION VENTURE LAB, LP",U.S.A,22.75,0.30,Received in the company,
589,DIGIKREDIT FINANCE PRIVATE LIMITED,MAHARASHTRA,Mumbai,Other credit granting,ACCION FRONTIER INCLUSION MAURITIUS,Mauritius,230.00,3.02,"Received in the
company",
590,DIGIKREDIT FINANCE PRIVATE LIMITED,MAHARASHTRA,Mumbai,Other credit granting,ACCION AFRICA-ASIA INVESTMENT COMPANY,Mauritius,12.25,0.16,"Received in the
company",
591,"DIGITAL FUTURE OF EDUCATION PRIVATE
LIMITED",KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the
needs of a particular client excluding web-page designing",Anand Vaidun,U.S.A,0.67,0.01,"Received in the
company",
592,DIGITAL IDENTITY INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the
needs of a particular client excluding web-page designing",Inclusion Technology Pte Ltd,Singapore,0.00,0.00,"Received in the
company",
593,DIGITAL IDENTITY INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the
needs of a particular client excluding web-page designing",Digital Identity Pte. Ltd.,Singapore,0.10,0.00,"Received in the
company",
594,Digital Life Information Technology Private Limited,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,BLUE SENTINEL TECHNOLOGY PTE. LTD,Singapore,6.94,0.09,Received in the Company,
595,DIGITHALI EVENTS PRIVATE LIMITED,GOA,North Goa,Advertising,Elena Serdyukova,Russia,0.01,0.00,"Received in the
company",
596,DIGITHALI EVENTS PRIVATE LIMITED,GOA,North Goa,Advertising,Roman Ildarovich Nezamedinov,Russia,0.01,0.00,"Received in the
company",
597,DIGITHALI EVENTS PRIVATE LIMITED,GOA,North Goa,Advertising,Elena Serdyukova,Russia,0.05,0.00,Received in the company,
598,DIGITHALI EVENTS PRIVATE LIMITED,GOA,North Goa,Advertising,Roman Ildarovich Nezamedinov,Russia,0.05,0.00,"Received in the
company",
599,"DINEX EMISSION SOLUTIONS INDIA
PRIVATE LIMITED",TAMIL NADU,Kanchipuram,Manufacture of other attachments to motor vehicles n.e.c.,Dinex AS,Denmark,83.00,1.10,"Received in the
company",
600,"Direct Dialogue Initiatives India Private
Limited",KARNATAKA,Bengaluru,Management consultancy activities,Stichting Greenpeace Council,Netherland,25.00,0.33,"Received in the
Company",
601,"DISPATCH GLOBAL SERVICES INDIA
PRIVATE LIMITED",KARNATAKA,Bengaluru,Other land transport services n.e.c,DISPATCH GLOBAL SERVICES INC,U.S.A,5.07,0.07,"Received in the
Company",
602,DISPATCH GLOBAL SERVICES INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Other land transport services n.e.c,DISPATCH GLOBAL SERVICES INC,U.S.A,3.41,0.05,Received in the company,
603,"DISPATCH GLOBAL SERVICES INDIA
PRIVATE LIMITED",KARNATAKA,Bengaluru,Other land transport services n.e.c,DISPATCH GLOBAL SERVICES INC,U.S.A,5.43,0.07,"Received in the
company",
604,"DISPATCH GLOBAL SERVICES INDIA
PRIVATE LIMITED",KARNATAKA,Bengaluru,Other land transport services n.e.c,DISPATCH GLOBAL SERVICES INC,U.S.A,3.38,0.04,"Received in the
Company",
605,DISPATCH GLOBAL SERVICES INDIA,KARNATAKA,Bengaluru,Other land transport services n.e.c,DISPATCH GLOBAL SERVICES INC,U.S.A,4.16,0.05,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
,PRIVATE LIMITED,,,,,,,,company,
606,"DISPATCH GLOBAL SERVICES INDIA
PRIVATE LIMITED",KARNATAKA,Bengaluru,Other land transport services n.e.c,DISPATCH GLOBAL SERVICES INC,U.S.A,5.13,0.07,"Received in the
company",
607,"DIVEKAR WALLSTABE & SCNEIDER
PRECISION SEALS PRIVATE LIMITED",MAHARASHTRA,Thane,"Manufacture of rubber plates, sheets, strips, rods, tubes, pipes,
hoses and profile -shapes etc.","DICHTUNGSTECHNIK WALLSTABE SCHNEIDER GMBH
CO. KG",Germany,8.50,0.11,"Received in the
company",
608,DMI FINANCE PRIVATE LIMITED,DELHI,New Delhi,"Other financial service activities, except insurance and pension
funding activities, n.e.c.",DMI Limited,Mauritius,1748.80,23.11,"Received in the
Company",
609,DMI FINANCE PRIVATE LIMITED,DELHI,New Delhi,"Other financial service activities, except insurance and pension funding activities, n.e.c.",DMI Limited,Mauritius,7670.50,101.38,Received in the Company,
610,DMIA LAND (INDIA) PRIVATE LIMITED,TAMIL NADU,Chennai,"Construction of buildings carried out on own-account basis or on
a fee or contract basis",DHAYA MAJU INFRASTRUCTURE (ASIA) SDN BERHAD,Malaysia,17.16,0.23,"Received in the
company",
611,DOCEREE MEDIA INDIA PRIVATE LIMITED,UTTAR PRADESH,Gautam Buddha Nagar,Other information service activities n.e.c.,Doceree Inc.,U.S.A,7.40,0.10,"Received in the
company",
612,"DOCONLINE HEALTH INDIA PRIVATE
LIMITED",TELANGANA,K.V.Rangareddy,"Writing, modifying, testing of computer program to meet the
needs of a particular client excluding web-page designing",DOCONLINE AB,Sweden,72.05,0.95,"Received in the
company",
613,"DOCONLINE HEALTH INDIA PRIVATE
LIMITED",TELANGANA,K.V.Rangareddy,"Writing, modifying, testing of computer program to meet the
needs of a particular client excluding web-page designing",DOCONLINE AB,Sweden,34.83,0.46,"Received in the
Company",
614,DOKA INDIA PRIVATE LIMITED,MAHARASHTRA,Raigarh(MH),Other specialized construction activities,Doka GmbH,Austria,483.20,6.34,"Received in the
company",
615,DOLOMITE RESTAURANTS PRIVATE LIMITED,DELHI,South Delhi,Restaurants without bars,IMMASSOCIATES MAURITIUS,Mauritius,15.00,0.20,Received in the Company,
616,DOMAIN 6 GTSC PRIVATE LIMITED,TELANGANA,K.V.Rangareddy,Real estate activities on a fee or contract basis,"Domain 6, Inc",U.S.A,3.50,0.05,"Received in the
company",
617,"Don Construction Chemicals India Private
Limited",TAMIL NADU,Chennai,"Manufacture of articles of concrete, cement or artificial stone
(tiles, bricks etc.)",Don Construction Holdings Limited,"United
Kingdom",8.00,0.10,"Received in the
company",
618,DONGHWA STEEL & MACHINERY PRIVATE LIMITED,MAHARASHTRA,Mumbai,Manufacture of other basic iron and steel n.e.c,TSENG SHIH CHE,Taiwan,0.33,0.00,Received in the company,
619,"DONGHWA STEEL & MACHINERY PRIVATE
LIMITED",MAHARASHTRA,Mumbai,Manufacture of other basic iron and steel n.e.c,KUNG FAN HSI,Taiwan,0.25,0.00,"Received in the
company",
620,Dorne Realty Private Limited,KERALA,Thiruvananthapuram,"Construction of buildings carried out on own-account basis or on
a fee or contract basis",Taurus Travancore Holdings 2,Mauritius,2.10,0.03,Greenfield,
621,DR. OETKER INDIA PRIVATE LIMITED,DELHI,South Delhi,"Manufacture of sauces, jams, jellies and marmalades",DE. OETKER INDIA HOLDING GMBH,Germany,246.00,3.25,"Received in the
company",
622,Dr. Reddy's Laboratories Limited,TELANGANA,Hyderabad,"Manufacture of medicinal substances used in the manufacture of
pharmaceuticals: antibiotics,endocrine products, basic vitamins;",GODA CHANDRASEKHAR,U.S.A,0.00,0.00,"Received in the
Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
,,,,"opium derivatives; sulpha drugs; serums and plasmas; salicylic acid, its",,,,,,
623,"DR. SHETTY'S NEW MEDICAL CENTRE
PRIVATE LIMITED",KARNATAKA,Bengaluru,Hospital activities,Dr. Bavaguthu Raghuram Shetty,UAE,25.00,0.33,"Received in the
company",
624,Draftspotting Technologies Private Limited,HARYANA,Gurgaon,"Other information technology and computer service activities
n.e.c",Singapore Angel Network Pte. Ltd.,Singapore,13.11,0.17,"Received in the
company",
625,DRAGONSTONE REALTY PRIVATE LIMITED,KERALA,Thiruvananthapuram,"Construction of buildings carried out on own-account basis or on
a fee or contract basis",Taurus Travancore Holdings 1,Mauritius,12.77,0.17,Greenfield,
626,"DRASLOVKA SERVICES INDIA PRIVATE
LIMITED",MAHARASHTRA,MUMBAI,Wholesale of fertilizers and agrochemical products,SWAMINATHAN THALAVAI SUNDARAM,Australia,0.10,0.00,"Received in the
Company",
627,"Dream India Edu Management Solutions
Private Limited",TELANGANA,Hyderabad,Educational support activities,Dream Schools Holdings Limited,Mauritius,5.64,0.07,"Received in the
Company",
628,Dream India Edu Management Solutions Private Limited,TELANGANA,Hyderabad,Educational support activities,Dream Schools Holdings Limited,Mauritius,7.44,0.10,Received in the company,
629,"DREAMZ MYNEWCAR INDIA PRIVATE
LIMITED",HARYANA,Gurgaon,"Other information technology and computer service activities
n.e.c",Michael Sudheimer,Germany,1.79,0.02,"Received in the
company",
630,"DREAMZ MYNEWCAR INDIA PRIVATE
LIMITED",HARYANA,Gurgaon,"Other information technology and computer service activities
n.e.c",Mag. Richard Rebernik,Austria,1.30,0.02,"Received in the
company",
631,DREAMZ MYNEWCAR INDIA PRIVATE LIMITED,HARYANA,Gurgaon,Other information technology and computer service activities n.e.c,Felsenberg Alexander,Germany,0.73,0.01,Received in the Company,
632,DRIVEZY INDIA TRAVELS PRIVATE LIMITED,KARNATAKA,Bengaluru,Renting and leasing of motor vehicles,Drivezy Inc,U.S.A,9.97,0.13,"Received in the
company",
633,"Dropkaffe Food & Beverages Private
Limited",KARNATAKA,Bengaluru,Manufacture of other dairy products n.e.c.,Bhupendra N Shah,U.S.A,1.50,0.02,"Received in the
company",
634,Drums Food International Private Limited,MAHARASHTRA,Mumbai,"Manufacture of ice-cream, kulfi etc.",Mousserena LP,"Cayman
Islands",200.00,2.64,"Received in the
company",
635,Drums Food International Private Limited,MAHARASHTRA,Mumbai,"Manufacture of ice-cream, kulfi etc.",Danone Manifesto Ventures Europe,France,200.00,2.64,"Received in the
company",
636,DSC ENGINEERING PRIVATE LIMITED,DELHI,South Delhi,"Construction and maintenance of motorways, streets, roads, other vehicular and pedestrian ways, highways, bridges, tunnels
and subways",ARC Infrastructure Ltd,Mauritius,117.78,1.54,Received in the company,
637,"DUBBAK SOLAR PROJECTS PRIVATE
LIMITED",HARYANA,Gurgaon,Electric power generation using solar energy,Nereus Capital Investments (Singapore) Pte Ltd,Singapore,5.11,0.07,"Received in the
company",
638,Dunzo Digital Private Limited,KARNATAKA,Bengaluru,"Other information technology and computer service activities
n.e.c",XTO10X Technologies Pte. Ltd.,Singapore,4.53,0.06,"Received in the
company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
639,Duracell India Operations Private Limited,KARNATAKA,Bengaluru,"Manufacture of primary cells and primary batteries and rechargeable batteries, cells containing manganese oxide,
mercuric oxide silver oxide or other material",Duracell US Holding LLC,U.S.A,0.00,0.00,Received in the company,
640,Duracell India Operations Private Limited,KARNATAKA,Bengaluru,"Manufacture of primary cells and primary batteries and
rechargeable batteries, cells containing manganese oxide, mercuric oxide silver oxide or other material",The Duracell Company,U.S.A,0.01,0.00,Received in the company,
641,Duracell India Operations Private Limited,KARNATAKA,Bengaluru,"Manufacture of primary cells and primary batteries and rechargeable batteries, cells containing manganese oxide,
mercuric oxide silver oxide or other material",The Duracell Company,U.S.A,55.44,0.73,Received in the Company,
642,Duracell India Operations Private Limited,KARNATAKA,Bengaluru,"Manufacture of primary cells and primary batteries and rechargeable batteries, cells containing manganese oxide,
mercuric oxide silver oxide or other material",Duracell US Holdings LLC,U.S.A,0.56,0.01,Received in the Company,
643,E AND S ASIA GENERAL TRADING PRIVATE LIMITED,TAMIL NADU,Kanchipuram,Wholesale of other basic/manufactured food stuffs n.e.c.,"Toukasha Co., Ltd",Japan,1.90,0.03,Received in the company,
644,"EASTLAND VENTURA SOLUTIONS
PRIVATE LIMITED",WEST BENGAL,North 24 Parganas,Other business support service activities n.e.c,VIKASH KOTHARI,U.S.A,2.12,0.03,"Received in the
company",
645,EBSAVVY INFOTECH PRIVATE LIMITED,DELHI,East Delhi,Providing software support and maintenance to the clients,NORTHSTAR GROUP LIMITED,HongKong,5.45,0.07,"Received in the
company",
646,ECO HOTELS INDIA PRIVATE LIMITED,KERALA,Ernakulam,"Hotels and Motels, inns, resorts providing short term lodging facilities; includes accommodation in house boats",Eco Hotels UK PLC,United Kingdom,1.50,0.02,Brownfield,
647,ECO HOTELS INDIA PRIVATE LIMITED,KERALA,Ernakulam,"Hotels and Motels, inns, resorts providing short term lodging
facilities; includes accommodation in house boats",Eco Hotels UK PLC,"United
Kingdom",1.35,0.02,Brownfield,
648,ECO PALLET PRIVATE LIMITED,KARNATAKA,Bengaluru,"Manufacture of wooden boxes, barrels, vats, tubs, packing cases
etc.",The Accend Group Holdings Inc.,U.S.A,2.47,0.03,"Received in the
company",
649,ECO PALLET PRIVATE LIMITED,KARNATAKA,Bengaluru,"Manufacture of wooden boxes, barrels, vats, tubs, packing cases
etc.",The Accend Group Holdings INC,U.S.A,4.90,0.06,"Received in the
Company",
650,ECOGREEN ENERGY PRIVATE LIMITED,UTTAR PRADESH,Lucknow,Electric power generation using other non conventional sources,LAMOON HOLDINGS LIMITED,British Virginia,115.13,1.52,Brownfield,
651,ECOGREEN ENERGY PRIVATE LIMITED,UTTAR PRADESH,Lucknow,Electric power generation using other non conventional sources,LAMOON HOLDINGS LIMITED,"Virgin
Islands(US)",31.81,0.42,BROWNFIELD,
652,EDIFICE FINCAP PRIVATE LIMITED,GUJARAT,Vadodara,"Other financial service activities, except insurance and pension
funding activities, n.e.c.",Prashant Sumantlal Shah,Kenya,1.40,0.02,"Received in the
company",
653,EDIFICE FINCAP PRIVATE LIMITED,GUJARAT,Vadodara,"Other financial service activities, except insurance and pension funding activities, n.e.c.",Abhishek A Patel,U.S.A,0.07,0.00,Received in the company,
654,EDIFICE FINCAP PRIVATE LIMITED,GUJARAT,Vadodara,"Other financial service activities, except insurance and pension
funding activities, n.e.c.",Abhishek A Patel,U.S.A,1.32,0.02,"Received in the
company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
655,EDJX INDIA PRIVATE LIMITED,UTTAR PRADESH,Gautam Buddha Nagar,Other information technology and computer service activities n.e.c,EDJX INC,U.S.A,1.00,0.01,Brownfield,
656,Edunetwork Private Limited,KARNATAKA,Bengaluru,"Renting of tent, furniture, pottery and glass, kitchen and tableware, utensils, household electrical and electronic
equipments etc.",Accel India IV (Mauritius) Limited,Mauritius,152.90,2.02,Received in the company,
657,Edunetwork Private Limited,KARNATAKA,Bengaluru,"Renting of tent, furniture, pottery and glass, kitchen and
tableware, utensils, household electrical and electronic equipments etc.",GMO Payment Gateway Inc,Japan,0.57,0.01,Received in the Company,
658,Edunetwork Private Limited,KARNATAKA,Bengaluru,"Renting of tent, furniture, pottery and glass, kitchen and
tableware, utensils, household electrical and electronic equipments etc.",MSIVC 2018V Venture Capital Investment Limited Partnership,Japan,68.68,0.91,Received in the Company,
659,EDUREV LEARNING PRIVATE LIMITED,HARYANA,Panchkula,"Computer consultancy and computer facilities management
activities",ENDUREV INC,U.S.A,11.10,0.15,"Received in the
Company",
660,EDUREV LEARNING PRIVATE LIMITED,HARYANA,Panchkula,Computer consultancy and computer facilities management activities,Edurev Inc.,U.S.A,0.10,0.00,Received in the Company,
661,EDUREV SOLUTIONS PRIVATE LIMITED,CHANDIGARH,Chandigarh,EDUCATION,JAARVIS VENTURE HOLDINGS PTE LTD,Singapore,0.50,0.01,"Received in the
Company",
662,EDUREV SOLUTIONS PRIVATE LIMITED,CHANDIGARH,Chandigarh,EDUCATION,JAARVIS VENTURE HOLDINGS PTE LTD,Singapore,0.50,0.01,"Received in the
Company",
663,EDUREV SOLUTIONS PRIVATE LIMITED,CHANDIGARH,Chandigarh,EDUCATION,JAARVIS VENTURE HOLDINGS PTE LTD,Singapore,0.50,0.01,Received in the Company,
664,EDUREV SOLUTIONS PRIVATE LIMITED,CHANDIGARH,Chandigarh,EDUCATION,JAARVIS VENTURE HOLDINGS PTE LTD,Singapore,1.36,0.02,"Received in the
Company",
665,EDUREV SOLUTIONS PRIVATE LIMITED,CHANDIGARH,Chandigarh,EDUCATION,JAARWIS ACCELERATOR (SINGAPORE) PTE LTD,HongKong,0.04,0.00,"Received in the
company",
