Table No.19 (a),,,,,,,,
"STATEMENT ON REMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER APPROVAL ROUTE
28,Sun Pharmaceutical Industries Limited,Russia,Arun Kumar Rajput,AHMEDABAD,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and plasmas; salicylic acid, its",0.05,0.00,
29,ICICI BANK LIMITED,Singapore,Bagawatiswar Krishna Iyer,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank
and discount houses",2.07,0.03,
30,DAMRO FURNITURE PRIVATE LIMITED,Singapore,M/s Damro Holdings Pte Ltd.,CHENNAI,Retail sale of household furniture,67.46,0.97,
31,"Amazon Retail
India Private Limited",Singapore,"AMAZON CORPORATE
HOLDINGS PRIVATE LIMITE",NEW DELHI,"Retail sale of cereals and pulses, tea, coffee, spices and flour","2,376.00",34.20,
32,ICICI BANK LIMITED,Singapore,Bagawatiswar Krishna Iyer,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses",3.32,0.05,
33,SWATCH GROUP,Switzerland,Technocorp Holding,REGION NOT,Retail sale of watches and clocks,30.00,0.42,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,(INIDA) RETAIL PRIVATE LIMI,,S.A,INDICATED,,,,
34,Axis Bank Limited,UAE,Ramesh Venkatesan,AHMEDABAD,"Monetary intermediation of commercial
banks, saving banks. postal savings bank and discount houses",0.86,0.01,
35,Axis Bank Limited,UAE,Ramesh Venkatesan,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses",0.86,0.01,
36,ICICI BANK LIMITED,UAE,MANISH SIKORIA,AHMEDABAD,"Monetary intermediation of commercial
banks, saving banks. postal savings bank and discount houses",0.50,0.01,
37,ICICI BANK LIMITED,UAE,VIKAS SHARMA,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses",3.31,0.05,
38,ICICI BANK LIMITED,UAE,MANISH SIKORIA,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank
and discount houses",1.06,0.01,
