Table No.19 (b),,,,,,,,
"STATEMENT ON REMMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER ACQUISITION OF SHARES ROUTE
15,FLIPKART INTERNET PRIVATE LIMITED,Singapore,Flipkart Private Limited,"REGION NOT
INDICATED",Computer consultancy and computer facilities management activities,"4,043.32",54.91,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
16,"Founding Years Learning Solutions
Privat",Mauritius,Peepul Capital Fund III LLC,"REGION NOT
INDICATED",Pre-primary education (education preceding the first level),3.01,0.04,
17,Edunetwork Private Limited,Mauritius,IDG ventures India Fund III LLC,REGION NOT INDICATED,"Renting of tent, furniture, pottery and glass, kitchen and tableware, utensils, household electrical and electronic equipments etc.",5.86,0.08,
18,SAFARI RETREATS PRIVATE LIMITED,Singapore,"BREP ASIA SG FORUM HOLDING (NQ) PTE.
LTD","REGION NOT
INDICATED",Construction of buildings carried out on own- account basis or on a fee or contract basis,8.42,0.11,
19,NRM INTERNATIONAL PRIVATE LIMITED,United Kingdom,PUNIT RASHIKLAL MAJITHIA,REGION NOT INDICATED,Real estate activities on a fee or contract basis,0.05,0.00,
20,Amelio Early Education Private Limited,France,Babilou SAS,"REGION
NOT INDICATED",Other social work activities without accommodation n.e.c.,3.00,0.04,
21,Home First Finance Comapny India Limited,Mauritius,Aether Mauritius Limited,REGION NOT INDICATED,Other credit granting,11.43,0.16,
22,SAYAJI SETHNESS LIMITED,U.S.A,SETHNESS PRODUCTS CO,REGION NOT INDICATED,Manufacture of other articles n.e.c.,0.04,0.00,
23,SAFARI RETREATS PRIVATE LIMITED,Cayman Islands,BREP VIII SBS FORUM HOLDING (NQ) LTD.,REGION NOT INDICATED,Construction of buildings carried out on own- account basis or on a fee or contract basis,0.44,0.01,
24,"SMSAGE COMMUNICATIONS
PRIVATE LIMITED",Mauritius,"BANYAN INVESTMENTS
LIMITED","REGION NOT
INDICATED",Other telecommunications activities,0.13,0.00,
25,Mcampaigner Technologies Private Limited,Mauritius,BANYAN INVESTMENTS LIMITED,REGION NOT INDICATED,Other telecommunications activities,1.05,0.01,
26,Unicel Network Management Services Priva,Mauritius,BANYAN INVESTMENTS LIMITED,REGION NOT INDICATED,Other telecommunications activities,0.48,0.01,
27,SILEX TECHNOLOGY INIDA PRIVATE LIMITED,Japan,Silex Technology Inc,REGION NOT INDICATED,Computer consultancy and computer facilities management activities,3.18,0.04,
28,ETG AGRO PRIVATE LIMITED,Mauritius,ETG Pulses Bharat Limited,"REGION
NOT INDICATED",Wholesale of cereals and pulses,1.84,0.02,
29,HEALTHEOZ INDIA PRIVATE LIMITED,U.S.A,Healtheoz LLC,"REGION NOT
INDICATED",Other information technology and computer service activities n.e.c,0.07,0.00,
30,Hinduja Renewables Energy Private Limite,Mauritius,Hinduja Power Limited,REGION NOT INDICATED,Electric power generation using solar energy,950.00,12.90,
31,TRIVENI POLYMERS PRIVATE LIMITED,Germany,Gerresheimer Glas GmbH,"REGION NOT
INDICATED","Manufacture of plastic articles for the packing of goods (plastic bags, sacks, containers,
boxes, cases, carboys, bottles etc.)",339.99,4.62,
32,ETG AGRO PRIVATE LIMITED,Mauritius,ETG Pulses Bharat Limited,REGION NOT INDICATED,Wholesale of cereals and pulses,1.84,0.02,
33,Cloudpact Software Technologies Private,U.S.A,Pravesa Ventures LLC,"REGION
NOT INDICATED",Web hosting activities,19.81,0.27,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
34,ETC AGRO PROCESSING (INDIA) PRIVATE LIMI,Mauritius,ETG Pulses Bharat Limited,"REGION NOT
INDICATED",Wholesale of cereals and pulses,5.30,0.07,
35,LS AUTOMOTIVE INDIA PRIVATE LIMITED,U.S.A,LSA NA LLC,REGION NOT INDICATED,Manufacture of other electrical equipment,0.00,0.00,
36,PALAASH VENTURES PRIVATE LIMITED,U.S.A,"DRIVEZY, INC","REGION NOT
INDICATED",Management consultancy activities,12.14,0.16,
37,ETG AGRO PRIVATE LIMITED,Mauritius,ETG Pulses Bharat Limited,REGION NOT INDICATED,Wholesale of cereals and pulses,1.63,0.02,
38,Aditya Birla ARC Limited,Singapore,VARDE HOLDINGS INDIA PTE. LTD.,"REGION
NOT INDICATED","Other financial service activities, except insurance and pension funding activities, n.e.c.",80.00,1.09,
39,ETC AGRO PROCESSING (INDIA) PRIVATE LIMI,Mauritius,ETG Pulses Bharat Limited,REGION NOT INDICATED,Wholesale of cereals and pulses,5.28,0.07,
40,Graphene Nano Innovations Private Limite,United Kingdom,The Graphene Corporation Limited,REGION NOT INDICATED,"""Manufacture of caulking compounds and similar non-refractory filling or surfacing preparations, mastics, prepared paint or varnish removers, organic composite solvents and thinners and other related products n.e.c.""",0.05,0.00,
41,TRIVENI POLYMERS PRIVATE LIMITED,Germany,Gerresheimer Glas GmbH,REGION NOT INDICATED,"Manufacture of plastic articles for the packing of goods (plastic bags, sacks, containers, boxes, cases, carboys, bottles etc.)",105.77,1.44,
42,TOSHIBA CARRIER AIR- CONDITIONING INDIA P,Japan,TOSHIBA CARRIER CORPORATION,REGION NOT INDICATED,"Manufacture of air-conditioning machines, including motor vehicles air-conditioners",0.10,0.00,
43,Eyessory Fashion Private Limited,Mauritius,Leo Capital Fund I,REGION NOT INDICATED,Research and experimental development on social sciences and humanities,0.27,0.00,
44,911 India Healthcare Private Limited,U.S.A,Roundglass LLC,REGION NOT INDICATED,Telephone based information services,0.08,0.00,
45,911 India Healthcare Private Limited,U.S.A,Roundglass LLC,"REGION NOT
INDICATED",Telephone based information services,0.00,0.00,
46,911 India Healthcare Private Limited,U.S.A,Roundglass LLC,REGION NOT INDICATED,Telephone based information services,5.82,0.08,
47,911 India Healthcare Private Limited,U.S.A,Roundglass LLC,"REGION
NOT INDICATED",Telephone based information services,0.16,0.00,
48,911 India Healthcare Private Limited,U.S.A,Roundglass Partners LLC,REGION NOT INDICATED,Other human health activities n.e.c. (including independent ambulance activities),1.44,0.02,
49,Rupeek Fintech Private Limited,Mauritius,SCI Investments V,"REGION NOT
INDICATED",Other information technology and computer service activities n.e.c.,2.18,0.03,
50,911 India Healthcare Private Limited,U.S.A,Roundglass Partners LLC,REGION NOT INDICATED,Telephone based information services,0.20,0.00,
51,Renjal Solar Private,U.S.A,Think Energy Patners,REGION,Electric power generation using solar energy,0.01,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,Limited,,Solar India LLC,NOT INDICATED,,,,
52,MANNA HEALTHCARE PRIVATE LIMITED,U.S.A,GURPREET SINGH - UNITED STATES OF AMERIC,REGION NOT INDICATED,Telephone based information services,0.64,0.01,
53,DANAH ENTERPRISES PRIVATE LIMITED,Kuwait,"MOSTAFA
MAHAMMAD JASSIM ALBASRI - KUWAIT","REGION
NOT INDICATED",Travel agency activities,0.03,0.00,
54,IMEDGLOBAL SOLUTIONS INDIA PRIVATE LIMIT,U.S.A,DAN ZHANG - UNITED STATES OF AMERICA,REGION NOT INDICATED,Other business support service activities n.e.c.,0.00,0.00,
55,SEASTAR LABS PRIVATE LIMITED,U.S.A,"SEASTAR LABS INC - UNITED STATES OF
AMER","REGION NOT
INDICATED","Writing , modifying, testing of computer program to meet the needs of a particular
client excluding web-page designing",0.05,0.00,
56,EASY REWARDS SOFTWARE SERVICES PRIVATE L,Singapore,NITIN NAVINCHANDRA GAJRIA - SINGAPORE,REGION NOT INDICATED,Other information technology and computer service activities n.e.c.,0.00,0.00,
57,"DELHI SPORTS AND ENTERTAINMENT
PRIVATE L",Mauritius,"WALL STREET INVESTMENT
LIMITED - MAURITI","REGION NOT
INDICATED",Operation of sports facilities,80.00,1.09,
58,QOGNIFY SECURITY TECHNOLOGIES PRIVATE LI,Israel,QOGNIFY LIMITED - ISRAEL,REGION NOT INDICATED,Other information technology and computer service activities n.e.c.,0.00,0.00,
59,SEASTAR LABS PRIVATE LIMITED,U.S.A,"SEASTAR LABS INC -
UNITED STATES OF AMER","REGION
NOT INDICATED","Writing , modifying, testing of computer
program to meet the needs of a particular client excluding web-page designing",0.05,0.00,
60,DZ CARD INDIA PVT LTD,Mauritius,AS INVESTMENTS LTD,REGION NOT INDICATED,Reproduction of recorded media,0.01,0.00,
61,"SHEFFIELD AND VERMARK
CONSULTANTS PVT LT",United Kingdom,SHEFFIELD HAWORTH LTD,"REGION NOT
INDICATED",Management consultancy activities,5.30,0.07,
62,THIRUMENI FINANCE PVT LTD,Mauritius,LGT CAPITAL INVEST MAURITIUS PCC (CELL E,REGION NOT INDICATED,Other credit granting,18.28,0.25,
63,IMPENDI ANALYTICS INDIA PVT LTD,U.S.A,IMPENDI ANALYTICS LLC,REGION NOT INDICATED,Management consultancy activities,0.38,0.01,
64,SONATA FINANCE PVT LTD,France,"SOCIETE DE
PROMOTION ET DE PARTICIPATION","REGION
NOT INDICATED",Other credit granting,33.36,0.45,
65,A.S Drivezy Rentals Private Limited,U.S.A,Rentalcoins Inc,REGION NOT INDICATED,Renting and leasing of motor vehicles,0.05,0.00,
66,RIVIGO SERVICES PVT LTD,U.S.A,MARK SCHWARTZ,"REGION
NOT INDICATED",Motorised road freight transport,56.53,0.77,
67,FIRST ENGINEERING TECHNOLOGIES PVT LTD,Netherlands,FIRST TECHNOLOGIES BV,REGION NOT INDICATED,Manufacture of other articles n.e.c.,3.65,0.05,
68,TRUSTING SOCIAL PRIVATE LIMITED,Singapore,TRUST IQ PTE LTD,"REGION NOT
INDICATED",Other information technology and computer service activities n.e.c.,0.10,0.00,
69,PHAMALINK,Singapore,PHARMALINK,REGION,Management consultancy activities,143.00,1.94,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,CONSULTING OPERATIONS PRIVATE,,CONSULTING PTE. LIMITED,NOT INDICATED,,,,
70,SDS RAMCIDES CROPSCIENCE PRIVATE LIMITED,Japan,SDS BIOTECH K.K.,REGION NOT INDICATED,"Manufacture of insecticides, rodenticides, fungicides, herbicides",1.78,0.02,
71,ZAAX CONSULTIN PVT. LTD.,Cyprus,"GLOBAL ASSURANCE
FINANCE HOLDING LIMITED","REGION
NOT INDICATED",Other information technology and computer service activities n.e.c.,0.96,0.01,
72,Vega Custom Design Solutions Private Lim,U.S.A,"Vega Building Systems LLC, USA",REGION NOT INDICATED,Architectural and engineering activities and related technical consultancy,0.05,0.00,
73,Vega Custom Design Solutions Private Lim,U.S.A,"Vega Management Company LLC and
Vega Bui","REGION NOT
INDICATED",Architectural and engineering activities and related technical consultancy,0.05,0.00,
74,Amado Management Private Limited,U.S.A,"Vega Building Systems LLC, USA",REGION NOT INDICATED,Combined facilities support activities,0.05,0.00,
75,Amado Management Private Limited,U.S.A,"Vega Building Systems LLC, USA","REGION NOT
INDICATED",Combined facilities support activities,0.05,0.00,
76,Nestaway Technologies Private Limited,Cayman Islands,Epiq Capital B L P,REGION NOT INDICATED,Operation of web sites that use a search engine to generate and maintain extensive databases of internet addresses and content in an easily searchable format,26.86,0.36,
77,Amado Products Private Limited,U.S.A,"Vega Management Company LLC and
Vega Bui","REGION NOT
INDICATED",Other specialized design activities n.e.c.,0.05,0.00,
78,"M/S. Rain Coke Ltd, Hyderabad",Netherlands,"M/S. Sun E Solar B.V., Amsterdam, Nether",REGION NOT INDICATED,Electric power generation using solar energy,64.97,0.88,
79,Expedient Healthcare Marketing Pvt Ltd,Singapore,"Beenext Pte Ltd, Singapore",REGION NOT INDICATED,Activities of independent diagnostic/pathological laboratories,13.54,0.18,
80,911 India Healthcare Private Limited,U.S.A,"Roundglass Llc, Usa",REGION NOT INDICATED,Telephone based information services,0.24,0.00,
81,Protecno India Private Limited,Italy,"Protecno S R L,Italy","REGION
NOT INDICATED","Treatment of waste water or sewer by means of physical, chemical or biological processes",0.03,0.00,
82,Protecno India Private Limited,Italy,"Protecno S R L,Italy","REGION NOT
INDICATED","Treatment of waste water or sewer by means of physical, chemical or biological processes",0.03,0.00,
83,One97 Communications Limited,U.S.A,"Agarwal/Sanghavi 2011 Irrevocable Trust,",REGION NOT INDICATED,Other information service activities n.e.c.,0.40,0.01,
84,Zulu Health Sn It Services Pvt Ltd,U.S.A,"Zulu Health Inc,Usa","REGION NOT
INDICATED",Providing software support and maintenance to the clients,0.10,0.00,
85,Expedient Healthcare Marketing Pvt Ltd,HongKong,"Mamoru Taniya, Hongkong",REGION NOT INDICATED,Activities of independent diagnostic/pathological laboratories,6.81,0.09,
86,Vphore labs Private Limited,U.S.A,Manoj P Goel,"REGION
NOT INDICATED",Manufacture of other medical and dental instruments n.e.c.,0.00,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
87,Expedient Healthcare Marketing Pvt Ltd,Singapore,"Beenext Opportunity Fund Pte Ltd, Singap","REGION NOT
INDICATED",Activities of independent diagnostic/pathological laboratories,54.16,0.74,
88,Tradeboox Tech India Private Limited,Singapore,"Beenext Opportunity Fund Pte Ltd, Singap",REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",0.50,0.01,
89,Tradeboox Tech India Private Limited,Singapore,"Tradeboox Bcc Pte Ltd.,Singapore","REGION NOT
INDICATED","Writing , modifying, testing of computer program to meet the needs of a particular
client excluding web-page designing",0.09,0.00,
90,Tradeboox Tech India Private Limited,Singapore,"Tradeboox Bcc Pte Ltd.,Singapore",REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",0.01,0.00,
91,Opendoors Fintech Private Limited,Mauritius,"Opendoors Global
Fintech Pvt Ltd,Mauriti","REGION
NOT INDICATED",Activities auxiliary to financial service activities n.e.c.,0.05,0.00,
92,Opendoors Fintech Private Limited,Mauritius,"Opendoors Global Fintech Pvt Ltd,Mauriti",REGION NOT INDICATED,Activities auxiliary to financial service activities n.e.c.,0.05,0.00,
93,Functionize Software Private Limited,U.S.A,"Functionize Inc,Usa",REGION NOT INDICATED,Providing software support and maintenance to the clients,0.10,0.00,
94,Megavoice India Private Limited,Israel,"Megavoice (Israel) Ltd, Israel",REGION NOT INDICATED,"Manufacture of bare printed circuit boards, loading of components onto printed circuit boards; manufacture of interface cards (e.g. sound, video, controllers, network, modems)",0.11,0.00,
95,Aplopio technology private limited,U.S.A,"Recruiter box inc,USA",REGION NOT INDICATED,Other information technology and computer service activities n.e.c.,26.85,0.36,
96,Silergy technologies private limited,HongKong,"Silergy semiconductor (samoa) ltd,hongko",REGION NOT INDICATED,Providing software support and maintenance to the clients,0.11,0.00,
97,spring Ml india development centre pvt l,U.S.A,"Spring Ml inc,USA",REGION NOT INDICATED,Other information technology and computer service activities n.e.c.,0.10,0.00,
98,Fourth Partner Energy Private Limited,Singapore,THE RISE FUND SF PTE LTD,"REGION NOT
INDICATED",Electric power generation using solar energy,2.18,0.03,
99,BHAGWANPUR SOLAR PROJECTS PRIVATE LIMITE,France,EDF EN INDIA,REGION NOT INDICATED,Electric power generation using solar energy,0.08,0.00,
100,Bindookhadak Solar Projects Private Limi,France,EDF EN INDIA,REGION NOT INDICATED,Electric power generation using solar energy,0.08,0.00,
101,Blueally Infotech India Private Limited,U.S.A,Blueally Technology Solutions LLC,REGION NOT INDICATED,Other information technology and computer service activities n.e.c.,0.00,0.00,
102,Haridwar Solar Projects Private Limited,France,EDF EN INDIA,REGION NOT INDICATED,Electric power generation using solar energy,0.08,0.00,
103,AXIOM INGREDIENTS AND HEALTH FOODS PRIVA,U.S.A,Axiom Foods Inc.,REGION NOT INDICATED,"Manufacture of other vegetable oil, animal oil and fats n.e.c",0.58,0.01,
104,PCI Limited,Japan,MEIDENSHA CORPORATION,"REGION NOT
INDICATED","Activities of commission agents dealing in wholesale trade in machinery and equipment,
other than transport machinery",262.81,3.57,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
105,"COMPUTER AGE MANAGEMENT
SERVICES PRIVATE",Mauritius,Great Terrain Investment Ltd,"REGION NOT
INDICATED",Management of mutual funds,903.23,12.27,
106,HINDUJA ENERGY (INDIA) LIMITED,Mauritius,HINDUJA POWER LIMITED,REGION NOT INDICATED,Electric power generation by coal based thermal power plants,553.70,7.52,
107,zenmonics software private limited,U.S.A,ZENMONICS INC,"REGION NOT
INDICATED",Other information technology and computer service activities n.e.c,18.66,0.25,
108,DOCTORVAHINI PRIVATE LIMITED,Mauritius,Nexus Ventures V Ltd,REGION NOT INDICATED,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically updated content",6.68,0.09,
109,DOCTORVAHINI PRIVATE LIMITED,Mauritius,ON Mauritius,"REGION
NOT INDICATED","Operation of other websites that act as portals
to the Internet, such as media sites providing periodically updated content",3.41,0.05,
110,Seventh Plane Networks Private Limited,United Kingdom,Angus Montgomery Limited,REGION NOT INDICATED,Other amusement and recreation activities n.e.c.,7.11,0.10,
111,Manjushree Technopack Limited,Cyprus,AI Lenarco Midco Limited,REGION NOT INDICATED,"Manufacture of plastic articles for the packing of goods (plastic bags, sacks, containers, boxes, cases, carboys, bottles etc.)",1.87,0.03,
112,SAYAJI SETHNESS LIMITED,U.S.A,SETHNESS PRODUCTS CO,REGION NOT INDICATED,Manufacture of other articles n.e.c.,7.12,0.10,
113,Manjushree Technopack Limited,Cyprus,AI Lenarco Midco Limited,"REGION NOT
INDICATED","Manufacture of plastic articles for the packing of goods (plastic bags, sacks, containers,
boxes, cases, carboys, bottles etc.)",20.31,0.28,
114,Manjushree Technopack Limited,Cyprus,AI Lenarco Midco Limited,REGION NOT INDICATED,"Manufacture of plastic articles for the packing of goods (plastic bags, sacks, containers, boxes, cases, carboys, bottles etc.)",15.72,0.21,
115,Manjushree Technopack Limited,Cyprus,AI Lenarco Midco Limited,REGION NOT INDICATED,"Manufacture of plastic articles for the packing of goods (plastic bags, sacks, containers, boxes, cases, carboys, bottles etc.)",155.76,2.12,
116,911 India Healthcare Private Limited,U.S.A,Roundglass LLC,REGION NOT INDICATED,Telephone based information services,0.16,0.00,
117,Manjushree Technopack Limited,Cyprus,AI Lenarco Midco Limited,"REGION
NOT INDICATED","Manufacture of plastic articles for the packing
of goods (plastic bags, sacks, containers, boxes, cases, carboys, bottles etc.)",283.44,3.85,
118,Graphene Nano Innovations Private Limite,United Kingdom,THE GRAPHENE CORPORATION LIMITED,REGION NOT INDICATED,"""Manufacture of caulking compounds and similar non-refractory filling or surfacing preparations, mastics, prepared paint or varnish removers, organic composite solvents and thinners and other related products
n.e.c.""",0.05,0.00,
119,Manjushree Technopack Limited,Cyprus,AI Lenarco Midco Limited,REGION NOT INDICATED,"Manufacture of plastic articles for the packing of goods (plastic bags, sacks, containers, boxes, cases, carboys, bottles etc.)",0.33,0.00,
120,Manjushree Technopack Limited,Cyprus,AI Lenarco Midco Limited,"REGION NOT
INDICATED","Manufacture of plastic articles for the packing of goods (plastic bags, sacks, containers,
boxes, cases, carboys, bottles etc.)",30.63,0.42,
121,Manjushree Technopack Limited,Cyprus,AI Lenarco Midco Limited,REGION NOT INDICATED,"Manufacture of plastic articles for the packing of goods (plastic bags, sacks, containers, boxes, cases, carboys, bottles etc.)",30.63,0.42,
122,Manjushree,Cyprus,AI Lenarco Midco,REGION,Manufacture of plastic articles for the packing,73.38,1.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,Technopack Limited,,Limited,NOT INDICATED,"of goods (plastic bags, sacks, containers, boxes, cases, carboys, bottles etc.)",,,
123,PHONEDAAK COMMUNICATIONS PRIVATE LIMITED,Mauritius,BANYAN INVESTMENTS LIMITED,REGION NOT INDICATED,Other telecommunications activities,0.87,0.01,
124,"Eywa Media
Innovations Private Limited",Singapore,Eywa Media Pte Ltd,"REGION
NOT INDICATED","Other data processing, hosting and related activities n.e.c.",3.55,0.05,
125,VOICEMINDS COMMUNICATIONS PRIVATE LIMITE,Mauritius,BANYAN INVESTMENTS LIMITED,REGION NOT INDICATED,Other telecommunications activities,0.13,0.00,
126,J&F PROJECTS INDIA PRIVATE LIMITED,Germany,J&F Projects GmbH,"REGION NOT
INDICATED",Computer consultancy and computer facilities management activities,0.10,0.00,
127,Equifax Credit Information Services Pvt,Mauritius,EFX Holdings Ltd.,REGION NOT INDICATED,Other information service activities n.e.c.,500.04,6.96,
128,RMEBS CONTROLS PRIVATE LIMITED,Finland,METSO MINERALS OY,"REGION NOT
INDICATED",Manufacture of fluid power equipment,0.00,0.00,
129,DALTON INVESTMENT ADVISORY SERVICES PRIV,U.S.A,Dalton Investment LLC,REGION NOT INDICATED,Activities auxiliary to financial service activities n.e.c.,0.10,0.00,
130,"UNIQUEST FINANCIAL
RESEARCH & ANALYTICS",Mauritius,PCPP (Mauritius) Ltd,"REGION
NOT INDICATED","Other financial service activities, except insurance and pension funding activities, n.e.c.",2.04,0.03,
131,ALEPT CONSULTING PRIVATE LIMITED,U.S.A,AFFIRMA CONSULTING LLC,REGION NOT INDICATED,Providing software support and maintenance to the clients,2.41,0.03,
132,"HAMARIEARTH MERCHANDISE PRIVATE
LIMITED",Singapore,ONE WITH EARTH PTE. LTD.,"REGION NOT
INDICATED","Publishing of books, brochures, leaflets and similar publications, including publishing
encyclopedias (including on CD-ROM)",0.10,0.00,
133,INDOSPACE LUHARI 3B PRIVATE LIMITED,Singapore,ILP III Ventures VIII Pte. Ltd.,REGION NOT INDICATED,Construction of buildings carried out on own- account basis or on a fee or contract basis,0.10,0.00,
134,INDOSPACE LUHARI 3C PRIVATE LIMITED,Singapore,ILP III Ventures VIII Pte. Ltd.,REGION NOT INDICATED,Construction of buildings carried out on own- account basis or on a fee or contract basis,0.10,0.00,
135,INDOSPACE LUHARI 3D PRIVATE LIMITED,Singapore,ILP III Ventures VIII Pte. Ltd.,"REGION
NOT INDICATED",Construction of buildings carried out on own- account basis or on a fee or contract basis,0.10,0.00,
136,INDOSPACE LUHARI 3E PRIVATE LIMITED,Singapore,ILP III Ventures V Pte. Ltd.,REGION NOT INDICATED,Construction of buildings carried out on own- account basis or on a fee or contract basis,0.10,0.00,
137,INDOSPACE LUHARI 3F PRIVATE LIMITED,Singapore,ILP III Ventures V Pte. Ltd.,"REGION
NOT INDICATED",Construction of buildings carried out on own- account basis or on a fee or contract basis,0.10,0.00,
138,CIMINFO SOFTWARE PRIVATE LIMITED,U.S.A,Sanjay Ranvirsagar Agrawal,REGION NOT INDICATED,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",0.11,0.00,
139,QVADY TECHNOLOGIES PRIVATE LIMITED,U.S.A,MAXIMILIAN MEZZOMO,"REGION NOT
INDICATED","Writing, modifying, testing of computer program to meet the needs of a particular
client excluding web-page designing",0.01,0.00,
140,UPS Jetair Express,U.S.A,UPS International,REGION,Courier activities,"2,328.47",32.41,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,Private Limited,,Forwarding Inc.,NOT INDICATED,,,,
141,BLUE JAY FINLEASE LIMITED,Mauritius,Matrix Partenrs India Investments II Ext,REGION NOT INDICATED,"Other financial service activities, except insurance and pension funding activities, n.e.c.",3.13,0.04,
142,"NAPIER HEALTHCARE
SOLUTIONS (INDIA) LIMI",Mauritius,AQUARIUS VENTURES PTE LTD,"REGION
NOT INDICATED","Writing, modifying, testing of computer
program to meet the needs of a particular client excluding web-page designing",25.66,0.36,
143,CURIE SOLARFARMS PRIVATE LIMITED,Singapore,CANADIAN SOLAR ENERGY HOLDING SINGAPORE,REGION NOT INDICATED,Electric power generation using solar energy,0.05,0.00,
144,UNIVERSAL SAUR URJA PRIVATE LIMITED,Singapore,Sindicatum Captive Energy Singapore Pte.,"REGION NOT
INDICATED",Electric power generation using solar energy,90.84,1.26,
