Table No.19 (b),,,,,,,,
"STATEMENT ON REMMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER ACQUISITION OF SHARES ROUTE
64,SHANTHA BIOTECHNICS PRIVATE LIMITED,France,Sanofi Pasteur Merieux,REGION NOT INDICATED,Manufacture of `ayurvedic' or `unani' pharmaceutical preparation,551.48,7.73,
65,CAPSYSTEMATIC TECHNOLOGIES PRIVATE LIMIT,Hungary,CAPSYS INFORMATIKAI KFT (CAPSYS INFRORMA,REGION NOT INDICATED,Other information technology and computer service activities n.e.c,0.00,0.00,
66,SBE RENEWABLES FOURTEEN PRIVATE LIMITED,United Kingdom,SBE Fourteen Limited,REGION NOT INDICATED,Electric power generation using solar energy,0.00,0.00,
67,SBE RENEWABLES TWENTY PRIVATE LIMITED,United Kingdom,SBE Twenty Limited,REGION NOT INDICATED,Electric power generation using solar energy,0.00,0.00,
68,SBE RENEWABLES TWENTY PRIVATE LIMITED,United Kingdom,SBE Twenty A Limited,REGION NOT INDICATED,Electric power generation using solar energy,0.00,0.00,
69,SBE RENEWABLES TWENTY ONE PRIVATE LIMITE,United Kingdom,SBE Twenty One A Limited,REGION NOT INDICATED,Electric power generation using solar energy,0.00,0.00,
70,HNHG WELLNESS TRADING INDIA PRIVATE LIMI,Singapore,Health and Happiness (H&H) Singapore Pte,REGION NOT INDICATED,Other retail sale in non-specialized stores,0.10,0.00,
71,Roppen Transportation Services Private L,Cayman Islands,Integrated Capital Growth Limited,REGION NOT INDICATED,Car parking including motorcycle and bicycle parking,2.34,0.03,
72,S J HEALTHCARE PRIVATE LIMITED,U.S.A,Culbro Helix Investments LLC,REGION NOT INDICATED,Dental practice activities,360.00,5.05,
73,S J HEALTHCARE PRIVATE LIMITED,U.S.A,Culbro Helix Investments LLC,"REGION NOT
INDICATED",Dental practice activities,40.00,0.56,
74,SILA Solutions Private Limited,Mauritius,NORWEST VENTURE PARTNERS X – MAURITIUS,REGION NOT INDICATED,Combined facilities support activities,391.30,5.49,
75,TRANZO DIGITAL SERVICES PRIVATE LIMITED,Singapore,RARA VENTURES PTE. LTD.,REGION NOT INDICATED,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",0.00,0.00,
76,RERISE IPT PRIVATE LIMITED,United Kingdom,RERISE VENTURES UK LIMITED,REGION NOT INDICATED,Manufacture of other special-purpose machinery n.e.c.,0.05,0.00,
77,ANI Technologies Private Limited,Singapore,Lazarus Holdings Pte Ltd,REGION NOT INDICATED,Other information technology and computer service activities n.e.c,701.89,9.84,
78,ERPL WAREHOUSING PARK PRIVATE LIMITED,Singapore,ILP III Ventures XXVIII Pte Ltd,REGION NOT INDICATED,Construction of buildings carried out on own-account basis or on a fee or contract basis,0.10,0.00,
79,CYBERABAD CITIZENS HEALTH SERVICES,U.S.A,Radhika Chalasani,REGION NOT,Hospital activities,6.03,0.08,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,PRIVA,,,INDICATED,,,,
80,LH GLOBAL HUB SERVICES PRIVATE LIMITED,Switzerland,LafargeHolcim Ltd,REGION NOT INDICATED,Providing data entry services,0.00,0.00,
81,Seven Islands Shipping Limited,Mauritius,FIH Mauritius Investments Ltd,REGION NOT INDICATED,Sea and coastal freight water transport,0.73,0.01,
82,Drums Food International Private Limited,Belgium,FILIP KEGELS,REGION NOT INDICATED,"Manufacture of ice-cream, kulfi etc.",3.75,0.05,
83,InstantPay India Limited,Singapore,RB Investments Pte. Ltd.,REGION NOT INDICATED,"Other financial service activities, except insurance and pension funding activities, n.e.c.",0.03,0.00,
84,NEWBY INDIA PRIVATE LIMITED,Mauritius,"Skanda Investments Limited, Mauritius",REGION NOT INDICATED,"Wholesale of tea, coffee & cocoa",5.98,0.08,
85,Uber Health Tech Private Limited,U.S.A,ROUNDGLASS LLC,"REGION NOT
INDICATED","Writing, modifying, testing of computer program to meet the needs of a particular
client excluding web-page designing",1.36,0.02,
86,"HINDUJA
INVESTMENTS PRIVATE LIMITED",Guersney,"AI Global
Investments(Cyprus) PCC Limite","REGION
NOT INDICATED","Wholesale of textiles, fabrics, yarn,
household linen, articles of clothing, floor coverings and tapestry, sports clothes",0.11,0.00,
87,Plative Consulting Private Limited,Canada,CRM Passport Limited,"REGION NOT
INDICATED",Computer consultancy and computer facilities management activities,0.00,0.00,
88,TIRUPATI MEDICARE LIMITED,South Korea,TBO KOREA HOLDINGS LIMITED,REGION NOT INDICATED,Manufacture of allopathic pharmaceutical preparations,252.50,3.54,
89,HOMZHUB ADVISORS PRIVATE LIMITED,Singapore,Homzhub Pte. Ltd,REGION NOT INDICATED,Real estate activities on a fee or contract basis,0.01,0.00,
90,MARVEL SOLREN PRIVATE LIMITED,Japan,"MITSUI & CO., LTD.",REGION NOT INDICATED,Electric power generation using solar energy,85.00,1.19,
91,GLOPLAX SOLUTIONS PRIVATE LIMITED,U.S.A,Gloplax Solutions LLC,REGION NOT INDICATED,Computer consultancy and computer facilities management activities,0.10,0.00,
92,CRADLEWISE INNOVATIONS PRIVATE LIMITED,U.S.A,CRADLEWISE INC,REGION NOT INDICATED,Other information technology and computer service activities n.e.c,0.01,0.00,
93,Huhtamaki Foodservice Packaging India Pr,Netherlands,HUHTAMAKI FINANCE COMPANY II B.V.,REGION NOT INDICATED,"Manufacture of paper cups, saucers, plates, hoops, cones and other similar products",13.33,0.19,
94,Indigo Paints Private Limited,Mauritius,Sequoia Capital India Investments IV,REGION NOT INDICATED,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",5.53,0.08,
95,ENCHANTING-TRAVELS PRIVATE LIMITED,United Kingdom,Tim Bidco 1 Limited,REGION NOT INDICATED,Tour operator activities,0.01,0.00,
96,Accurio Health Private Limited,U.S.A,Accurio Inc.USA,REGION NOT INDICATED,Data processing activities including report writing,0.47,0.01,
97,PHARMARACK TECHNOLOGIES PRIVATE LIMITED,Singapore,Mr Amit Backliwal,REGION NOT INDICATED,Research and experimental development on natural sciences and engineering,10.93,0.15,
98,LIGHT & CRAFT TECHNOLOGIES PRIVATE LIMIT,U.S.A,"Light and Craft, Inc.",REGION NOT INDICATED,Other information technology and computer service activities n.e.c,0.05,0.00,
99,SynComp Materials India Private Limited,United Kingdom,Mexichem Materials Limited,REGION NOT INDICATED,Manufacture of other plastics products n.e.c.,0.00,0.00,
100,ICE Creative Excellence Private Limited,UAE,Ramesh Menghraj Shewakramani,"REGION NOT
INDICATED",Other educational services n.e.c.,8.88,0.12,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
101,DESIDERATA IMPACT VENTURES PRIVATE LIMIT,Mauritius,SCI Investments VI,REGION NOT INDICATED,Management consultancy activities,13.97,0.20,
102,Giovanni Food Company Private Limited,U.S.A,ANAA International LLC,REGION NOT INDICATED,Bars and Restaurants with bars,0.05,0.00,
103,FUNLIKE TECH INDIA PRIVATE LIMITED,Cayman Islands,OHHO Corporation,REGION NOT INDICATED,Providing software support and maintenance to the clients,0.02,0.00,
104,Megsan Labs Private Limited,Germany,Tentamus Analytics GmbH,REGION NOT INDICATED,Technical testing and analysis,36.33,0.51,
105,Merabo Labs Private Limited,Mauritius,Matrix Partners India Investments III LL,REGION NOT INDICATED,Other non-specialised wholesale trade n.e.c.,6.49,0.09,
106,CANCER TREATMENT SERVICES HYDERABAD PRIV,Mauritius,CTSI (Mauritius) Ltd.,REGION NOT INDICATED,Hospital activities,5.92,0.08,
107,CANCER TREATMENT SERVICES HYDERABAD PRIV,Mauritius,CTSI (Mauritius) Ltd.,REGION NOT INDICATED,Hospital activities,10.50,0.15,
108,Karvy fintech Private Limited,Singapore,General Atlantic Singapore Fund Pte Ltd,REGION NOT INDICATED,Activities auxiliary to financial service activities n.e.c.,56.34,0.79,
109,PAYSWIFF TECHNOLOGIES PRIVATE LIMITED,Malaysia,Florent Michel Mamelle,REGION NOT INDICATED,Providing software support and maintenance to the clients,2.78,0.04,
110,Accurio Health Private Limited,U.S.A,Accurio Inc. USA,REGION NOT INDICATED,Data processing activities including report writing,0.47,0.01,
111,ISPRAVA VESTA PRIVATE LIMITED,U.S.A,ASHU M PATEL,REGION NOT INDICATED,Other specialized construction activities,9.85,0.14,
112,WCP Technologies Private Limited,U.S.A,Saket Kumar,REGION NOT INDICATED,Other information technology and computer service activities n.e.c,0.00,0.00,
113,Karvy fintech Private Limited,Singapore,General Atlantic Singapore Fund Pte Ltd,"REGION NOT
INDICATED",Activities auxiliary to financial service activities n.e.c.,177.78,2.50,
114,ELECTRO SOLAIRE PVT LTD,France,ENGIE SOLAR SAS (FORMERLY KNOWN AS SOLAI,REGION NOT INDICATED,Electric power generation using solar energy,0.10,0.00,
115,TURNSOLE SOLAIRE ENERGY PVT LTD,France,ENGIE SOLAR SAS (FORMERLY KNOWN AS SOLAI,REGION NOT INDICATED,Electric power generation using solar energy,0.10,0.00,
116,Sorting Hat Technologies Private Limited,Mauritius,SAIF Partners India V Limited,REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",4.38,0.06,
117,Xavient Infotech Private Limited,Canada,TELUS International (Cda) Inc.,REGION NOT INDICATED,Other information technology and computer service activities n.e.c.,85.55,1.20,
118,Magal Security Systems (India) Limited,Israel,Magal Security Systems Limited,REGION NOT INDICATED,Security systems service activities,7.35,0.10,
119,RMZ Homes Private Limited,Singapore,CapitalM Investments Pte Ltd (formerly k,REGION NOT INDICATED,Architectural and engineering activities and related technical consultancy,0.50,0.01,
120,RMZ Homes Private Limited,Singapore,CapitalM Investments Pte Ltd (formerly k,REGION NOT INDICATED,Architectural and engineering activities and related technical consultancy,0.50,0.01,
121,RMZ Retail Private Limited,Singapore,CapitalM Investments Pte Ltd (formerly k,REGION NOT INDICATED,Architectural and engineering activities and related technical consultancy,0.50,0.01,
122,Indigo Paints Private,Mauritius,Sequoia Capital India,REGION,"Manufacture of paints, varnishes and",2.77,0.04,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,Limited,,Investments IV,NOT INDICATED,"similar coatings, printing ink and mastics",,,
123,Indigo Paints Private Limited,Mauritius,Sequoia Capital India Investments IV,REGION NOT INDICATED,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",3.69,0.05,
124,HANURL AUTOMOTIVE PRIVATE LIMITED,South Korea,LEE BYOUNG GON,REGION NOT INDICATED,Sale of motor vehicle parts and accessories,0.10,0.00,
125,Indigo Paints Private Limited,Mauritius,Sequoia Capital India Investments IV,REGION NOT INDICATED,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",2.77,0.04,
126,Indigo Paints Private Limited,Mauritius,Sequoia Capital India Investments IV,REGION NOT INDICATED,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",3.69,0.05,
127,Indigo Paints Private Limited,Mauritius,Sequoia Capital India Investments IV,"REGION NOT
INDICATED","Manufacture of paints, varnishes and similar coatings, printing ink and mastics",3.69,0.05,
128,Indigo Paints Private Limited,Mauritius,Sequoia Capital India Investments IV,REGION NOT INDICATED,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",4.61,0.06,
129,Indigo Paints Private Limited,Mauritius,Sequoia Capital India Investments IV,REGION NOT INDICATED,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",2.77,0.04,
130,Indigo Paints Private Limited,Mauritius,Sequoia Capital India Investments IV,REGION NOT INDICATED,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",1.84,0.03,
131,Indigo Paints Private Limited,Mauritius,Sequoia Capital India Investments IV,REGION NOT INDICATED,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",5.53,0.08,
132,DESMET BALLESTRA INDIA PRIVATE LIMITED.,Belgium,SA DESMET BALLESTRA NV,REGION NOT INDICATED,Technical testing and analysis,222.60,3.13,
133,NIRVAANA BOUTIQUE RESORT PRIVATE LIMITED,UAE,VENUGOPALAN NAYAR,REGION NOT INDICATED,"Hotels and Motels, inns, resorts providing short term lodging facilities; includes accommodation in house boats",6.12,0.09,
134,Think Design Collaborative Pvt Ltd,France,Havas Participations,REGION NOT INDICATED,Other information technology and computer service activities n.e.c,36.50,0.51,
