Table No.19 (C),,,,,,,,
"STATEMENT ON REMITTANCE-WISE FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
57,EFKON INDIA PVT LTD,Austria,EFKON AG,MUMBAI,Providing software support and maintenance to the clients,18.50,0.28,
58,CARGO PARTNER LOGISTICS INDIA PRIVATE LI,Austria,MULTI TRANSPORT UND LOGISTIK HOLDING AG,NEW DELHI,Cargo handling incidental to land transport,54.99,0.82,
59,CARGO PARTNER LOGISTICS INDIA PRIVATE LI,Austria,SAFER OVERSEAS TRANSPORT HOLDING GMBH,KOLKATA,Cargo handling incidental to land transport,0.28,0.00,
60,CARGO PARTNER LOGISTICS,Austria,SAFER OVERSEAS TRANSPORT,KOLKATA,Cargo handling incidental to land transport,15.71,0.24,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,INDIA PRIVATE LI,,HOLDING GMBH,,,,,
61,CARGO PARTNER LOGISTICS INDIA PRIVATE LI,Austria,SAFER OVERSEAS TRANSPORT HOLDING GMBH,KOLKATA,Cargo handling incidental to land transport,25.00,0.38,
62,CARGO PARTNER LOGISTICS INDIA PRIVATE LI,Austria,SAFER  OVERSEAS TRANSPORT HOLDING GMBH,KOLKATA,Cargo handling incidental to land transport,25.00,0.38,
63,CARGO PARTNER LOGISTICS INDIA PRIVATE LI,Austria,SAFER  OVERSEAS TRANSPORT HOLDING GMBH,KOLKATA,Cargo handling incidental to land transport,25.00,0.38,
64,CARGO PARTNER LOGISTICS INDIA PRIVATE LI,Austria,SAFER OVERSEAS TRANSPORT HOLDING GMBH,KOLKATA,Cargo handling incidental to land transport,25.00,0.38,
65,CARGO PARTNER LOGISTICS INDIA PRIVATE LI,Austria,MULTI TRANSPORT  UND LOGISTIK HOLDING A,KOLKATA,Cargo handling incidental to land transport,21.28,0.32,
66,VALIANT TMS SYSTEMS PVT LTD,Austria,TMS HOLDINGS GMBH,MUMBAI,"Repair and maintenance of engines and turbines excluding aircraft, vehicle and cycle engines",0.65,0.01,
67,VALIANT TMS SYSTEMS PVT LTD,Austria,TMS HOLDINGS GMBH,MUMBAI,"Repair and maintenance of engines and turbines excluding aircraft, vehicle and cycle engines",6.55,0.10,
68,LARSEN & TOUBRO LTD.,Baharain,NRI employees,MUMBAI,Construction and maintenance of power plants,0.33,0.00,
69,ROOMSTONITE EBOOKINGS PRIVATE LIMITED,Baharain,FUNLAND CETRE,BANGALORE,Other reservation service and related activities,6.58,0.10,
70,TUXCENTRIX CONSULTANCY PVT. LTD.,Baharain,ALI  ALI  MOHAMED ABBAS,KOCHI,Providing software support and maintenance to the clients,0.46,0.01,
